,Proposal Number,Project Name,Project Sector,Date of Submission,Submitted by Proponent,Query for Shortcoming(if any) by SEIAA,Resubmission of Proposal by Proponent 1,Accepted by SEIAA and forwarded to SEAC,Query for Shortcoming(if any) by SEAC,Resubmission of Proposal by Proponent 2,Accepted by SEAC,Forwarded to SEIAA for EC,EC Letter Uploaded On/EC Granted,Link
0,SIA/TN/MIN/145290/2020,"S.Raju,Rough stone and Gravel,Extent of 2.50.0 Ha in S.F.Nos. 180/4, 180/5, 180/8, 180/9, 180/10 and 180/11 at Periya Venmani Village of Maduranthagam Taluk, Kancheepuram DT",Non-Coal Mining,12 Dec 2020,25/02/2020,29/10/2020,12/12/2020,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/145290/2020&type=EC&ID=91794
1,SIA/TN/MIN/27887/2018,Bhuvaneshwari Granite Quarry ,Non-Coal Mining,25 Jun 2018,25/06/2018,,,20/07/2018,,,19/09/2018,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/27887/2018&type=EC&ID=44641
2,SIA/TN/MIN/149887/2020,Rough Stone and Gravel Quarry of Thiru.S.Perumal,Non-Coal Mining,15 Sep 2020,21/03/2020,03/07/2020,15/09/2020,13/10/2020,,,27/10/2020,31/10/2020,01/01/1900,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/149887/2020&type=EC&ID=99834
3,SIA/TN/MIN/53681/2016,"K. Yusuff Basha, Managing Partner of Syhims Granites,Multi-Colour Granite Quarry over an extent of 2.00.0Acres,S.F.No.441/4&442(P) in Kazhugur Village,Kulithalai Taluk,Karur District.",Non-Coal Mining,12 May 2016,12/05/2016,,,17/02/2017,,,17/02/2017,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/53681/2016&type=EC&ID=20033
4,SIA/TN/MIN/61032/2016,"Sarojini Golden jubilee Rural self
employment planning society, Rough Stone Quarry
from over an Extent of 0.30.0Ha in S.F No: 589/7 (P) at Lembalakudi Village of Thirumayam
Taluk, Pudukkottai District. ",Non-Coal Mining,11 Dec 2016,11/12/2016,,,07/03/2017,,,07/03/2017,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/61032/2016&type=EC&ID=33106
5,SIA/TN/MIN/61033/2016,"Sembaruthi Golden jubilee Rural self
employment planning society, Rough Stone Quarry
from over an Extent of 0.35.0Ha in S.F No: 589/13 (Q.No.10) at Lembalakudi Village of
Thirumayam Taluk, Pudukkottai District. ",Non-Coal Mining,11 Dec 2016,11/12/2016,,,07/03/2017,,,07/03/2017,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/61033/2016&type=EC&ID=33107
6,SIA/TN/MIN/61133/2016,"M.Gandhi, Multi Colour
Granite quarry from over an Extent of 1.48.5Ha in S.F.Nos. 224/11, 224/20B, 224/27A,
224/27B2 and 224/28A at Ariyur Village of Illupur Taluk, Pudukkottai District. ",Non-Coal Mining,21 Dec 2016,21/12/2016,,,17/02/2017,,,17/02/2017,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/61133/2016&type=EC&ID=33183
7,SIA/TN/MIN/61140/2016,"M.Gandhi, Multi Colour
Granite quarry from over an Extent of 1.87.0Ha in S.F.Nos. 21/1, 21/2, 21/3, 21/4, 21/5,
21/7, 21/8, 21/9, 21/10, 21/11, 21/12, 21/13, 21/14, 21/15A, 21/15B, 21/16, 21/17, 21/18A,
21/18B, 21/18C, 21/19, 21/44, 21/46, 21/47 a",Non-Coal Mining,21 Dec 2016,21/12/2016,,,17/02/2017,,,17/02/2017,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/61140/2016&type=EC&ID=33190
8,SIA/TN/MIN/61143/2016,"The Executive Engineer, Sand quarry from
over an Extent of 8.50.0Ha in S.F.No. 22/1 (P) at Kadaladi Village of Kadaladi Taluk,
Ramanathapuram District. ",Non-Coal Mining,21 Dec 2016,21/12/2016,,,04/05/2017,,,17/07/2017,28/12/2017,09/10/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/61143/2016&type=EC&ID=33192
9,SIA/TN/MIN/166567/2020,ROUGH STONE QUARRY OF THIRU.R.BALACHANDAR,Non-Coal Mining,15 Mar 2021,19/08/2020,01/09/2020,15/03/2021,01/04/2021,,,01/04/2021,29/04/2021,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/166567/2020&type=EC&ID=121779
10,SIA/TN/MIN/61559/2017,"L.P.Rajini, (Proprietor), Tvl. Udayam Brick Industries Mining Plan for removal of Savudu Over an extent of 0.80.0 Hectares in S.F.Nos. 700/2, 700/3, 716/2(P) & 716/3(P), of Meyyur Village, Uthukottai Taluk and Tiruvallur District",Non-Coal Mining,05 Jan 2017,05/01/2017,,,17/03/2017,,,17/03/2017,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/61559/2017&type=EC&ID=33501
11,SIA/TN/MIN/61628/2017,"M/s.A.R.Minerals, Quartz & Feldspar
Quarry from over an Extent of 3.35.0Ha in S.F.No. 106 at Periyagoundampalayam Village
of Namakkal Taluk, Namakkal District. ",Non-Coal Mining,08 Jan 2017,08/01/2017,,,11/03/2017,,,11/03/2017,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/61628/2017&type=EC&ID=33543
12,SIA/TN/MIN/61659/2017,Mulaiyampoondi quartz and feldspar mine,Non-Coal Mining,09 Jan 2017,09/01/2017,,,23/03/2017,,,24/03/2017,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/61659/2017&type=EC&ID=33563
13,SIA/TN/MIN/61662/2017,"M/s. Silver Rock Minerals, Quartz& Feldspar
Quarry from over an Extent of 1.31.5Ha in S.F.No. 826/2 (P) at SiddhampoondiVillage of
ParamathivelurTaluk, Namakkal District. ",Non-Coal Mining,09 Jan 2017,09/01/2017,,,07/03/2017,,,11/03/2017,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/61662/2017&type=EC&ID=33565
14,SIA/TN/MIN/61665/2017,"M.Nagalakshmi,
(Legal Heir of Late N.Mahadevan,
Proprietor of M/s. Meenakshi Minerals and Chemicals) Limestone Mine
from over an Extent of 3.22.0Ha in S.F.No. 110/1 at Neiveli Village of Musiri Taluk, Trichy
District. ",Non-Coal Mining,09 Jan 2017,09/01/2017,,,07/03/2017,,,11/03/2017,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/61665/2017&type=EC&ID=33567
15,SIA/TN/MIN/153971/2020,Roughstone and Gravel Quarry of Thiru.V.Rajendran,Non-Coal Mining,29 May 2020,29/05/2020,,,26/06/2020,,,14/07/2020,16/07/2020,01/01/1900,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/153971/2020&type=EC&ID=105945
16,SIA/TN/MIS/154023/2020,Proposed Construction of Vels Medical College and Hospital,INFRA-2,29 Sep 2020,10/06/2020,06/07/2020,29/09/2020,10/11/2020,,,10/11/2020,17/03/2021,01/01/1900,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIS/154023/2020&type=EC&ID=105961
17,SIA/TN/NCP/69055/2017,M/s. Vijay Shanthi Builders Lotus Pond,INFRA-1,13 Sep 2017,13/09/2017,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/NCP/69055/2017&type=EC&ID=38502
18,SIA/TN/MIN/69359/2017,"M/s. P.R.P Exports, Existing Multicolour granite quarry over an extent of 16.06.5.Ha in S.F.No. 7/1A, 7/1B & etc., of E.Malampatti Village, Melur Taluk, Madurai district, Tamil Nadu",Non-Coal Mining,14 Sep 2017,14/09/2017,08/11/2017,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/69359/2017&type=EC&ID=38522
19,SIA/TN/MIN/69361/2017,"M/s. P.R.P Exports, Existing Multicolour granite quarry over an extent of 14.75.5Ha in S.F.No.40/1A,40/1B,1C & etc., of Sivalingam Village, Madurai North Taluk, Madurai District, Tamil Nadu.",Non-Coal Mining,14 Sep 2017,14/09/2017,08/11/2017,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/69361/2017&type=EC&ID=38524
20,SIA/TN/MIN/42882/2018,Mr.K.Dhanapal,Non-Coal Mining,28 Sep 2019,28/09/2019,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/42882/2018&type=EC&ID=63610
21,SIA/TN/MIN/30688/2015,"Savudu quarry,2.27.0 Hec in S.F.No.166/2F,166/2J,168/2R,167/2I,165/1A23 & 120/1J in Periyanaikulam Village, Kamuthi Taluk, Ramanathapuram District, TN.",Non-Coal Mining,04 Sep 2015,04/09/2015,,,07/02/2017,,,10/02/2017,17/02/2017,05/01/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/30688/2015&type=EC&ID=780
22,SIA/TN/MIN/32096/2015,"P. Sumathi, Rough stone and Gravel quarry for over an extent of 1.21.5Ha located in S.F.No. 89/3B, 4 of Perode Village in Erode Taluk, Erode District ",Non-Coal Mining,26 Oct 2015,26/10/2015,,,11/02/2017,,,13/02/2017,10/07/2017,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/32096/2015&type=EC&ID=1691
23,SIA/TN/MIN/32108/2015,"K.Thirukumaran,Rough stone and Gravel quarry for over an extent of 2.53.0Ha located in S.F.No. 87/9, 88/2, 3A,
3B, 4C, 5A & 5B of Varatharajapuram Village in Namakkal Taluk, Namakkal District",Non-Coal Mining,26 Oct 2015,26/10/2015,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/32108/2015&type=EC&ID=1694
24,SIA/TN/MIN/32130/2015,"K.Duraisamy, Rough stone and Gravel quarry for over an extent of 1.62.5Ha located in S.F.No. 97/1, 3,4,6,7 &8
of Arachalur Village in Erode Taluk, Erode District",Non-Coal Mining,28 Oct 2015,28/10/2015,,,13/02/2017,,,13/02/2017,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/32130/2015&type=EC&ID=1709
25,SIA/TN/MIN/32141/2015,"O.Ganesan,Rough stone and Earth quarry for over an extent of 2.16.5Ha located in S.F.No. 314/5, 314/6,
316/7C, 316/8, 316/9, 316/10A1, 316/10A2, 316/10A3, 316/10B, 316/11, 316/12, 316/13, 316/14,
316/1A1, 326/1A2, 326/1B1, 326/5 and 327/2 of Vadama",Non-Coal Mining,28 Oct 2015,28/10/2015,,,13/02/2017,,,13/02/2017,21/02/2017,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/32141/2015&type=EC&ID=1717
26,SIA/TN/MIN/58180/2016,ROUGHSTONR,Non-Coal Mining,06 Aug 2016,06/08/2016,,,17/02/2017,,,17/02/2017,21/02/2017,07/06/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/58180/2016&type=EC&ID=24164
27,SIA/TN/MIN/58259/2016,"A.Muthusamy,Roughstone Quarry for over an extent of 1.00.0Ha in Katchirayapalayam Village,kallakurichi Taluk,Villupuram District. ",Non-Coal Mining,09 Aug 2016,09/08/2016,,,28/11/2016,,,25/01/2017,07/02/2017,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/58259/2016&type=EC&ID=24231
28,SIA/TN/MIN/41885/2019,Earth Quarry of Tmt.M.Jhanakiram,Non-Coal Mining,17 Jan 2021,17/01/2021,07/03/2020,17/01/2021,17/01/2021,,,18/01/2021,17/02/2021,22/02/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/41885/2019&type=EC&ID=62923
29,SIA/TN/MIN/62729/2017,"A.Damodaran,Mining plan for removal of Savudu Over an extend of 0.65.0Ha,S.F.No:118/3B and 118/4,Vallur-I Village,Triuvallur District.",Non-Coal Mining,23 Feb 2017,23/02/2017,,,06/04/2017,,,06/04/2017,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/62729/2017&type=EC&ID=34295
30,SIA/TN/MIN/32831/2015,"The Executive Engineer, Sand quarry for over an extent of 7.50.0Ha located in S.F.No: 58 (Part) of Eswarakandanallur
Village in Ulundurpet Taluk, Viluppuram District",Non-Coal Mining,16 Nov 2015,16/11/2015,,,04/02/2017,,,04/02/2017,17/02/2017,31/12/2015,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/32831/2015&type=EC&ID=2274
31,SIA/TN/NCP/32903/2015,Residential Building,INFRA-1,19 Nov 2015,19/11/2015,,,09/05/2016,,,09/05/2016,23/03/2017,19/07/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/NCP/32903/2015&type=EC&ID=2325
32,SIA/TN/MIN/32913/2015,"M/s. M.P. Granite, Multi coloured Granite quarry for over an extent of 2.11.0Ha located in S.F.No: 41/2A, 2B, 2C,
2D, 2E, 106/1 (P) & 106/3 (P) of Elayampalayam Village in Tiruchengode Taluk, Namakkal
District.",Non-Coal Mining,18 Nov 2015,18/11/2015,,,02/02/2017,,,04/02/2017,17/02/2017,05/01/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/32913/2015&type=EC&ID=2335
33,SIA/TN/MIN/61718/2017,"Gem Granites, Black Granite Quarry over an extent of 4.14.0ha. S.F.No.29/1 in Kunnam Village, Vanur Taluk, Viluppuram District.",Non-Coal Mining,11 Jan 2017,11/01/2017,,,07/03/2017,,,09/03/2017,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/61718/2017&type=EC&ID=33613
34,SIA/TN/MIN/61788/2017,"Shri P.Sellappan- Selvamani Minerals- B2 project –Limestone Mine over an extent of 1.57.5 Hectares in S.F.No.  61/1 (P), 61/2 (P), Chinnagoundanur Village, Sankari Taluk, Salem District, Tamil Nadu.",Non-Coal Mining,15 Jan 2017,15/01/2017,,,07/03/2017,,,09/03/2017,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/61788/2017&type=EC&ID=33652
35,SIA/TN/MIS/105511/2019,Residential Building Complex,INFRA-2,13 Jun 2019,13/06/2019,,,02/03/2020,,,09/07/2020,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIS/105511/2019&type=EC&ID=55701
36,SIA/TN/MIN/33958/2015,"D.Manoharan,Rough stone quarry for over an extent of 1.00.0Ha located in S.F.No:149(P) Bit-1 of Karattampatti
Village in Musiri Taluk, Tiruchirappalli District.",Non-Coal Mining,07 Dec 2015,07/12/2015,,,15/02/2017,,,15/02/2017,28/02/2017,06/09/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/33958/2015&type=EC&ID=3306
37,SIA/TN/MIN/42583/2016,"V.Muniraj, Rough stone Quarry
Extent:2.81.0Ha.
S.F.No.:123(Part)
Village:Basthalpalli
Taluk:Hosur
District:Krishnagiri",Non-Coal Mining,29 Jan 2016,29/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/42583/2016&type=EC&ID=11317
38,SIA/TN/MIN/60089/2016,"Tmt.D.Umadevi,Rough Stone and Gravel Quarry for over an Extent of 1.62.0Ha in Duraisamypuram Village,
Sivakasi Taluk,
Virudhunagar District.",Non-Coal Mining,02 Nov 2016,02/11/2016,,,16/02/2017,,,17/02/2017,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/60089/2016&type=EC&ID=32471
39,SIA/TN/MIN/60090/2016,"Tmt. V. Shanthi, Multi - colour
Granite quarry from over an Extent of 2.13.5Ha in S.F.No. 1116/1A and 1116/2 at
Sivayam (south) Village of Krishnarayapuram Taluk, Karur District. ",Non-Coal Mining,02 Nov 2016,02/11/2016,,,16/11/2016,,,18/11/2016,18/11/2016,18/11/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/60090/2016&type=EC&ID=32472
40,SIA/TN/MIN/61332/2016,"P.R.P. Exports, Black Granite
quarry from over an Extent of 3.29.5Ha in S.F.No. 503/2C (Part), 504/1, 504/2, 505/2,
505/3 (Part) and 506/1A at Illipilli Village of Bhavani Taluk, Erode District. ",Non-Coal Mining,27 Dec 2016,27/12/2016,,,30/01/2017,,,03/02/2017,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/61332/2016&type=EC&ID=33342
41,SIA/TN/MIN/61336/2016,"P.R.P. Exports, Multi Colour
Granite quarry from over an Extent of 2.60.0Ha in S.F.Nos. 492/1 (P) at Arasiramani Bit II
Village of Sankari Taluk, Salem District",Non-Coal Mining,27 Dec 2016,27/12/2016,,,30/01/2017,,,03/02/2017,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/61336/2016&type=EC&ID=33346
42,SIA/TN/MIN/61375/2016,"S.Shanmugavel,Rough Stone and Gravel Quarry for over an Extent of 3.80.0Ha in Kattalankulam Village,Thoothukudi Taluk and District.",Non-Coal Mining,28 Dec 2016,28/12/2016,,,30/01/2017,,,03/02/2017,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/61375/2016&type=EC&ID=33378
43,SIA/TN/MIN/61392/2016,"M. Govindaraj, Rough stone and
Gravel quarry from over an Extent of 1.18.0Hain S.F.No. 307/1A2 at Iduvai Village of
Tiruppur (South) Taluk, Tiruppur District. ",Non-Coal Mining,28 Dec 2016,28/12/2016,,,30/01/2017,,,03/02/2017,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/61392/2016&type=EC&ID=33386
44,SIA/TN/MIN/61461/2016,"P.R.P.Exports, Multi Colour
Granite quarry from over an Extent of 2.10.0Ha in S.F.Nos. 313/1, 11A, 11B, 11C, 12A,
12B, 12C, 12D, 12E, 12F, 12H, 315/11D, 12, 13A, 13B, 319/10, 11, 12, 13, 1A, 1B, 2, 3,
4A, 4B, 5A, 5B, 6, 7, 8 & 9 at Vilathupatti Vi",Non-Coal Mining,31 Dec 2016,31/12/2016,,,30/01/2017,,,03/02/2017,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/61461/2016&type=EC&ID=33440
45,SIA/TN/MIN/61936/2017,"R.Palanisamy, 
Prop.:Soundararajan Mines & Minerals, Limestone Mine over an extent of 0.45.5Ha. S.F.No.243/1 in Chinnagoundanur Village, Sankari Taluk, Salem District.",Non-Coal Mining,22 Jan 2017,22/01/2017,,,09/03/2017,,,16/03/2017,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/61936/2017&type=EC&ID=33755
46,SIA/TN/MIN/61963/2017,"R. Dharmalingam, Quartz & Feldspar
Mine from over an Extent of 2.28.0Ha in S.F.No. 193/2B at Koothanatham Village of
Tiruchengode Taluk, Namakkal District. ",Non-Coal Mining,23 Jan 2017,23/01/2017,,,09/03/2017,,,10/03/2017,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/61963/2017&type=EC&ID=33771
47,SIA/TN/MIN/62052/2017,"T.Rajavelpandian, -Rough Stone Quarry
from over an Extent of 2.50.0Ha in S.F Nos: 814-Part-I, at Thimmarasanayakkanur Bit-I Village
of Andipatty Taluk, Theni District",Non-Coal Mining,26 Jan 2017,26/01/2017,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/62052/2017&type=EC&ID=33846
48,SIA/TN/MIN/62055/2017,"Annai Sandhiya Magalir Ponvizha Grama
Suyavelaivoippu Thittasangam, Rough Stone Quarry
from over an Extent of 0.60.0Ha in S.F No: 545 (P) at Thulaiyanur Village of Thirumayam Taluk,
Pudukkottai District. ",Non-Coal Mining,26 Jan 2017,26/01/2017,,,07/03/2017,,,07/03/2017,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/62055/2017&type=EC&ID=33849
49,SIA/TN/MIN/181896/2020,"A. Ganesan, Eraiyur Black Granite (Dolerite) Quarry Project over an Extent of 1.77.0Ha of Patta land in S.F.Nos. 9/3, 9/4A, 10/5, 20/4A and 20/5A of Eraiyur Village, Vanur Taluk, Viluppuram District, Tamilnadu",Non-Coal Mining,03 Nov 2020,03/11/2020,,,23/06/2021,,,19/08/2021,25/08/2021,04/09/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/181896/2020&type=EC&ID=142489
50,SIA/TN/MIS/185169/2020,"Tamil Nadu Slum Clearance Board Proposed to Construct 768 EWS Tenements at Arungulam Village, Tiruthani Taluk, Thiruvallur District",INFRA-2,26 Nov 2020,26/11/2020,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIS/185169/2020&type=EC&ID=145298
51,SIA/TN/MIN/34854/2015,"R.Sekar, Rough stone and
Gravel quarry proposal at Sengodampalayam Village of Tiruchengode Taluk, Namakkal District. ",Non-Coal Mining,17 Dec 2015,17/12/2015,,,08/11/2016,,,08/11/2016,08/11/2016,24/08/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/34854/2015&type=EC&ID=4150
52,SIA/TN/MIN/42663/2016,"M.Velu,Rough Stone Quarry over an extent of 0.65.5 Ha of 
Melur Village,
Kulathur Taluk,
Pudukottai District.",Non-Coal Mining,30 Jan 2016,30/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/42663/2016&type=EC&ID=11385
53,SIA/TN/NCP/90502/2019,Proposed construction of multi storied residential building,INFRA-1,04 Jan 2019,04/01/2019,,,28/02/2019,,,28/02/2019,12/03/2019,07/03/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/NCP/90502/2019&type=EC&ID=51502
54,SIA/TN/MIN/204178/2021,K Murugesh Rough Stone,Non-Coal Mining,19 Mar 2021,19/03/2021,,,22/07/2021,,,19/08/2021,20/01/2022,04/02/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/204178/2021&type=EC&ID=173824
55,SIA/TN/MIN/150205/2020,"M.Jagadeesan, of 3.09.50Ha, S.F.Nos: 264/3C2, 267, 302/4, 303/1, 303/2, 304 & 305 Devariyambakkam Village, Walajabad Taluk, Kancheepuram District",Non-Coal Mining,21 Mar 2020,21/03/2020,,,26/06/2020,,,14/07/2020,23/11/2020,11/12/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/150205/2020&type=EC&ID=99906
56,SIA/TN/MIN/60269/2016,"C.Mohamed Yasin, New Gravel quarry
Proposed in S.F.No. 2(P) of Thindiyur Village in an Extent of 4.00.0Ha Madurai East Taluk, and Madurai District",Non-Coal Mining,09 Nov 2016,09/11/2016,,,16/11/2016,,,17/11/2016,17/11/2016,14/11/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/60269/2016&type=EC&ID=32598
57,SIA/TN/MIN/184140/2020,"K.Thirukkumaran, Rough stone and Gravel, Extent 2.05.5ha S.F.Nos 87/4 and 87/5 Part, Varadarajapuram Village, Sendamangalam Taluk, Namakkal DT",Non-Coal Mining,20 Nov 2020,20/11/2020,,,05/01/2021,,,19/01/2021,01/03/2021,18/02/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/184140/2020&type=EC&ID=144058
58,SIA/TN/MIN/169041/2020,"Rough Stone and Gravel Quarry of Tvl.Vela Vendhan Agencies,Thiru.K.Dhanakotteswaran (Managing Partner),",Non-Coal Mining,23 Aug 2020,23/08/2020,,,09/10/2020,,,06/11/2020,12/11/2020,23/11/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/169041/2020&type=EC&ID=124345
59,SIA/TN/MIN/37902/2016,"M.Vaidhehi, Rough Stone Quarry
from over an Extent of 1.36.5Ha in S.F.No: 181/2, 181/3A, 183/22B and 183/6B at Mallakottai
Village of Thirupathur Taluk, Sivagangai District. ",Non-Coal Mining,02 Jan 2016,02/01/2016,,,15/02/2017,,,15/02/2017,23/02/2017,15/02/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/37902/2016&type=EC&ID=6978
60,SIA/TN/MIN/63030/2017,"A.C.R.D.Rengarajan,Rough Stone and Gravel quarry for over an Extent of 2.00.0Ha in Sulakkarai Village,Aruppukottai Taluk,Virudhunagar District.",Non-Coal Mining,07 Mar 2017,07/03/2017,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/63030/2017&type=EC&ID=34477
61,SIA/TN/MIN/33790/2015,"P.K.Krishnasamy, K.Muthusamy, Rough stone and Gravel quarry for over an extent of 2.25.5Ha located in S.F.No. 209/1A (P),
209/1B (P) & 209/2 (P) of Morattupalayam Village in Uthukuli Taluk, Tiruppur District. ",Non-Coal Mining,04 Dec 2015,04/12/2015,,,15/02/2017,,,15/02/2017,24/02/2017,11/07/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/33790/2015&type=EC&ID=3132
62,SIA/TN/MIN/59011/2016,"Sakthi Mines & Minerals,
Silica sand mine over an extent of 1.62.0Ha. in S.F.No.205/1B in Vanduvancheri Village, Vedaranyam Taluk, Nagapattinam District.",Non-Coal Mining,14 Sep 2016,14/09/2016,,,16/02/2017,,,16/02/2017,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/59011/2016&type=EC&ID=27610
63,SIA/TN/NCP/73377/2018,"Proposed construction of Senior Citizen Retirement Homes at Kalikkanaicken-palayam Village, Perur Taluk, Coimbatore District by M/s. Ananya Shelters Private Limited",INFRA-1,08 Mar 2018,08/03/2018,,,22/03/2018,19/04/2018,19/04/2018,29/08/2018,30/08/2018,23/04/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/NCP/73377/2018&type=EC&ID=42786
64,SIA/TN/MIN/45677/2019,"Rough Stone, Jelly and Gravel Quarry of  Thiru. M.Sherif",Non-Coal Mining,17 Nov 2019,17/11/2019,,,20/02/2020,,,25/02/2020,11/06/2020,13/05/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/45677/2019&type=EC&ID=70365
65,SIA/TN/MIN/45839/2019,"M/s. T.T.K. Construction. quarrying Earth over an extent of 3.75.0ha comprising S.F.No. 2058 (P) of Thenkarai Bit-II village, Periyakulam Taluk and Theni District.",Non-Coal Mining,04 Nov 2019,04/11/2019,,,25/02/2020,,,27/02/2020,12/06/2020,18/05/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/45839/2019&type=EC&ID=70515
66,SIA/TN/MIN/45895/2019,"M/s. Sree Rama Blue Metals,Rough stone quarry from over an Extent of 1.45.0Ha in S.F.No. 101/1 (P) at Seekanapalli Village, Shoolagiri Taluk, Krishnagiri District",Non-Coal Mining,05 Nov 2019,05/11/2019,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/45895/2019&type=EC&ID=70559
67,SIA/TN/MIN/153880/2020,"B.Sureshbabu, Rough stone, Ex.1.00, S.F.NO. 280/1 Part 3 kuppam Village Arcot TK Ranipet DT",Non-Coal Mining,21 May 2020,21/05/2020,,,13/07/2020,,,13/07/2020,21/08/2020,01/01/1900,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/153880/2020&type=EC&ID=105922
68,SIA/TN/MIN/140277/2020,Vellaikuttai rough stone quarry,Non-Coal Mining,08 Sep 2020,03/02/2020,01/09/2020,08/09/2020,16/01/2021,,,18/01/2021,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TN/MIN/140277/2020&type=EC&ID=86599
