,Proposal Number,Project Name,Project Sector,Date of Submission,Submitted by Proponent,Query for Shortcoming(if any) by SEIAA,Resubmission of Proposal by Proponent 1,Accepted by SEIAA and forwarded to SEAC,Query for Shortcoming(if any) by SEAC,Resubmission of Proposal by Proponent 2,Accepted by SEAC,Forwarded to SEIAA for EC,EC Letter Uploaded On/EC Granted,Link
2021,SIA/RJ/MIN/56393/2016,"BASADA GARNET, QUARTZ & FELDSPAR MINING PROJECT (M.L. No – 290/2004)
M/S Muskan Mines & Minerals",Non-Coal Mining,18 Jun 2016,18/06/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/56393/2016&type=EC&ID=22548
2022,SIA/RJ/MIN/56416/2016,"BALESAR SANDSTONE MINING PROJECT QL No 24
(Khuman Quarry Boundary)
",Non-Coal Mining,18 Jun 2016,18/06/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/56416/2016&type=EC&ID=22567
2023,SIA/RJ/MIN/55542/2016,"SANDSTONE MINING PROJECT (Q.L. No. 618)
(KALORE-A Q.L. BOUNDARY)",Non-Coal Mining,05 Jun 2016,05/06/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/55542/2016&type=EC&ID=21754
2024,SIA/RJ/MIN/55554/2016,"
 SANDSTONE MINING PROJECT (QL No 123) 
(Bhoja Ka Bass Quarry Boundary)
",Non-Coal Mining,05 Jun 2016,05/06/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/55554/2016&type=EC&ID=21766
2025,SIA/RJ/MIN/55583/2016,SANDSTONE MINING PROJECT (QL No 2785) Bhomiya Ji Ka Than Quarry Boundary,Non-Coal Mining,06 Jun 2016,06/06/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/55583/2016&type=EC&ID=21795
2026,SIA/RJ/MIN/51510/2016,LIMESTONE (BURNING) MINING PROJECT (ML No-42/2007),Non-Coal Mining,11 Mar 2016,11/03/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/51510/2016&type=EC&ID=15250
2027,SIA/RJ/MIN/51512/2016,khodip q.l. area plot no.-d-34,Non-Coal Mining,11 Mar 2016,11/03/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/51512/2016&type=EC&ID=15252
2028,SIA/RJ/MIN/51588/2016,"QL. NO. 1168 BALSAMAND, FIDUSAR SANDSTONE",Non-Coal Mining,13 Mar 2016,13/03/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/51588/2016&type=EC&ID=15322
2029,SIA/RJ/MIN/171869/2020,"“Sand Stone Mining Project”(Minor Mineral),[Q.L. No.-36/2018] Near Village-Sukhpura, Tehsil– Bijoliya, District – Bhilwara (Rajasthan) over an area of 1.6335 Ha.  with proposed Production Capacity of 30,029 TPA (ROM) by Sh. Ramlal Dhakar.",Non-Coal Mining,07 Sep 2020,07/09/2020,,,24/09/2020,,,01/02/2021,29/04/2021,30/03/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/171869/2020&type=EC&ID=129026
2030,SIA/RJ/MIN/127772/2019,"Bajri Mining Project, (Ref. No. 2019100009837)",Non-Coal Mining,27 Nov 2019,27/11/2019,,,05/12/2019,,,20/12/2022,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/127772/2019&type=EC&ID=77486
2031,SIA/RJ/MIN/81416/2018,sanjay singh meel,Non-Coal Mining,04 Oct 2018,04/10/2018,24/05/2019,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/81416/2018&type=EC&ID=46145
2032,SIA/RJ/MIN/19293/2016,Ball Clay Mine,Non-Coal Mining,02 May 2017,02/05/2017,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/19293/2016&type=EC&ID=35135
2033,SIA/RJ/NCP/65154/2017,Proposed EWS/LIG Housing Project “Shree Aashrya Emerald” ,INFRA-1,03 Jun 2017,03/06/2017,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/NCP/65154/2017&type=EC&ID=35454
2034,SIA/RJ/MIN/65178/2017,Garh Dubli Masonary Stone & Marble (Meta Conglomerate) Mine M.L.No. 440/2005,Non-Coal Mining,04 Jun 2017,04/06/2017,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/65178/2017&type=EC&ID=35476
2035,SIA/RJ/NCP/65296/2017,Group Housing Project “MOJIKA ULTIMA” ,INFRA-1,09 Jun 2017,09/06/2017,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/NCP/65296/2017&type=EC&ID=35522
2036,SIA/RJ/MIN/65332/2017,Mahawa Masonary Stone  Mine M.L.No. 144/2003,Non-Coal Mining,10 Jun 2017,10/06/2017,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/65332/2017&type=EC&ID=35539
2037,SIA/RJ/MIN/42067/2019,M/S VEER TEJA ASSOCIATES,Non-Coal Mining,31 Aug 2019,31/08/2019,,,25/09/2019,,,11/05/2020,11/01/2022,15/05/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/42067/2019&type=EC&ID=63015
2038,SIA/RJ/MIN/42169/2019,"Gypsum Mining Project BY Shri Kashi Ram , Permit Area- 0.8860 ha, Reference No- 201811372, at Near Village- 1 MLK-C, Tehsil- Gharsana, District- Sriganaganagar",Non-Coal Mining,02 Sep 2019,02/09/2019,10/10/2019,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/42169/2019&type=EC&ID=63086
2039,SIA/RJ/MIN/40624/2019,M/S ALCHEMY STONE INDIA [PLOT NO. 43],Non-Coal Mining,03 Aug 2019,03/08/2019,,,20/09/2019,,,,,04/03/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/40624/2019&type=EC&ID=59151
2040,SIA/RJ/MIN/51705/2016,KHODIP Q.L. AREA PLOT NO.- 175,Non-Coal Mining,16 Mar 2016,16/03/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/51705/2016&type=EC&ID=15411
2041,SIA/RJ/MIN/51708/2016,KHODIP Q.L. AREA PLOT NO.-371,Non-Coal Mining,16 Mar 2016,16/03/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/51708/2016&type=EC&ID=15414
2042,SIA/RJ/MIN/51715/2016,KHODIP Q.L. AREA PLOT NO.-D-94,Non-Coal Mining,16 Mar 2016,16/03/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/51715/2016&type=EC&ID=15421
2043,SIA/RJ/MIN/51769/2016,KHODIP Q.L. AREA PLOT NO.-404,Non-Coal Mining,16 Mar 2016,16/03/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/51769/2016&type=EC&ID=15470
2044,SIA/RJ/MIN/51779/2016,"Pal Masonry Stone Mines
(ML No.- 29/1996)",Non-Coal Mining,16 Mar 2016,16/03/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/51779/2016&type=EC&ID=15480
2045,SIA/RJ/MIN/51800/2016,KHODIP Q.L. AREA PLOT NO.-290,Non-Coal Mining,17 Mar 2016,17/03/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/51800/2016&type=EC&ID=15499
2046,SIA/RJ/MIN/51817/2016,KHODIP Q.L. AREA PLOT NO.-52,Non-Coal Mining,17 Mar 2016,17/03/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/51817/2016&type=EC&ID=15514
2047,SIA/RJ/MIN/38980/2016,Gitoriya & Jawariya Quartz & Feldspar Mining Project (M.L. No.64/11) Area 4.8690 Hectt.,Non-Coal Mining,08 Jan 2016,08/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/38980/2016&type=EC&ID=8011
2048,SIA/RJ/MIN/37809/2016,"Hasanpur Mafi Masonary Stone Mine
M.L. No. 64/2001",Non-Coal Mining,01 Jan 2016,01/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/37809/2016&type=EC&ID=6898
2049,SIA/RJ/MIN/65169/2017,Garh Dubli Masonary Stone & Marble (Meta Conglomerate) Mine M.L.No. 7/2006,Non-Coal Mining,03 Jun 2017,03/06/2017,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/65169/2017&type=EC&ID=35468
2050,SIA/RJ/IND2/30518/2017,SIA/RJ/IND2/20771/2017,Industrial Projects - 2,26 Dec 2018,26/12/2018,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/IND2/30518/2017&type=EC&ID=51342
2051,SIA/RJ/MIN/35112/2018,Fatehpur Dechu sandstone mining project,Non-Coal Mining,23 Apr 2019,23/04/2019,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/35112/2018&type=EC&ID=55028
2052,SIA/RJ/MIN/127802/2019,"“Bajri Mining Project, (M.L. No. 115/2019, Ref. No- 20191000013002)”",Non-Coal Mining,28 Nov 2019,28/11/2019,,,10/12/2019,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/127802/2019&type=EC&ID=77494
2053,SIA/RJ/MIN/42706/2016,Barjal Quartz & FeldSper Mining Project,Non-Coal Mining,30 Jan 2016,30/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/42706/2016&type=EC&ID=11424
2054,SIA/RJ/MIN/42719/2016,QL NO. 1531 KERU SANDSTONE,Non-Coal Mining,30 Jan 2016,30/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/42719/2016&type=EC&ID=11437
2055,SIA/RJ/MIN/58684/2016,Talli Hill (M.L. No. 24/90) Mill Stone and Khanda Mine Project,Non-Coal Mining,30 Aug 2016,30/08/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/58684/2016&type=EC&ID=27316
2056,SIA/RJ/MIN/58720/2016,"KANHAIYA LAL YADAV
MASONRY STONE MINING PROJECT, M.L. NO.-81/05, AREA-1.0 HA. N/V-GORIR (MODI PAHARI), TEHSIL-KHETRI, DISTRICT-JHUNJHUNUN, RAJASTHAN",Non-Coal Mining,31 Aug 2016,31/08/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/58720/2016&type=EC&ID=27351
2057,SIA/RJ/MIN/58818/2016,"PARVATI INANI
CHINA CLAY, RED OCHER & SILICA SAND, M.L. NO. -10/97, AREA-5.0 HA., N/V-AMBA, KOTRI, BHILWARA, RAJASTHAN",Non-Coal Mining,05 Sep 2016,05/09/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/58818/2016&type=EC&ID=27439
2058,SIA/RJ/MIN/37695/2019,Thob Masonary Stone,Non-Coal Mining,15 Jun 2019,15/06/2019,14/06/2019,15/06/2019,17/07/2019,,,,,26/11/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/37695/2019&type=EC&ID=56613
2059,SIA/RJ/MIS/118767/2019,“Mix Use Development (Hotel & Residential)” -Expansion,INFRA-2,07 Nov 2019,07/11/2019,05/11/2019,07/11/2019,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIS/118767/2019&type=EC&ID=64859
2060,SIA/RJ/MIN/44269/2019,"BORKHERI LIMESTONE (DIMENSIONAL), BAJRI &  MASONARY STONE MINING PROJECT (REF. NO. 2019100004461)",Non-Coal Mining,30 Oct 2019,30/10/2019,16/01/2023,30/10/2019,,,30/10/2019,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/44269/2019&type=EC&ID=68423
2061,SIA/RJ/MIN/43704/2019,Banethi Masonary Stone Mine,Non-Coal Mining,26 Sep 2019,26/09/2019,,,22/10/2019,,,05/08/2020,,09/09/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/43704/2019&type=EC&ID=67077
2062,SIA/RJ/MIN/39180/2016,sawa old ql area (plot no 419),Non-Coal Mining,09 Jan 2016,09/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/39180/2016&type=EC&ID=8191
2063,SIA/RJ/MIN/48296/2016,"LIME STONE FLOORING MINING PROJECT ML NO 402/07
",Non-Coal Mining,07 Feb 2016,07/02/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/48296/2016&type=EC&ID=12131
2064,SIA/RJ/MIN/34288/2019,Paylakalan Bajari Mine Area. Ref. No 2019100004232.,Non-Coal Mining,11 Jun 2019,11/06/2019,,,18/06/2019,,,05/07/2019,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/34288/2019&type=EC&ID=54572
2065,SIA/RJ/MIN/150496/2020,Masonary Stone Mining Project,Non-Coal Mining,14 May 2020,26/03/2020,27/04/2020,14/05/2020,05/08/2020,,,01/01/2021,04/02/2021,16/03/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/150496/2020&type=EC&ID=99977
2066,SIA/RJ/MIN/56196/2016,SANDSTONE MINING PROJECT(Q.L NO-2285)BHOMIYA JI KA THAN,Non-Coal Mining,15 Jun 2016,15/06/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/56196/2016&type=EC&ID=22356
2067,SIA/RJ/MIN/66846/2017,"Quartz, Feldspar, Masonry Stone Mining Project ML No 15-2002 Area 4.90ha. N/v ChotKiyon Ki Dhani Tehsil Kotputli Dist Jaipur",Non-Coal Mining,20 Jul 2017,20/07/2017,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/66846/2017&type=EC&ID=36940
2068,SIA/RJ/MIN/35789/2015,"Masonry Stone Mining Project,  128/91, Area 1.00 Ha., located n/v - Saiwar, Tehsil - Jamwaramgarh, District – Jaipur (Rajasthan) of Smt. Sukh Kanwar",Non-Coal Mining,24 Dec 2015,24/12/2015,,,12/04/2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/35789/2015&type=EC&ID=4944
2069,SIA/RJ/MIN/38540/2016,"Gadiyanada Sand Stone Mine
(Q. L. No 24) Cluster 10
",Non-Coal Mining,07 Jan 2016,07/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/38540/2016&type=EC&ID=7621
2070,SIA/RJ/MIN/39092/2016,sawa old ql area (plot 353),Non-Coal Mining,09 Jan 2016,09/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/39092/2016&type=EC&ID=8110
2071,SIA/RJ/MIN/39222/2016,Shri Sanjeev Kumar (ML NO-868/06,Non-Coal Mining,09 Jan 2016,09/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/39222/2016&type=EC&ID=8228
2072,SIA/RJ/MIN/40160/2016,"Kankani Rhyolite Mine, M.L. No-1390/95 of Smt. Parsi Devi",Non-Coal Mining,12 Jan 2016,12/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/40160/2016&type=EC&ID=9053
2073,SIA/RJ/MIN/40175/2019,"Bajri Mining Project, (Ref. No. 2019100004031)",Non-Coal Mining,01 Aug 2019,01/08/2019,29/07/2019,01/08/2019,23/09/2019,,,21/11/2019,,02/12/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/40175/2019&type=EC&ID=58874
2074,SIA/RJ/MIN/201970/2021,"“Quartz & Feldspar Mining Project, (M.L. No. 05/2020)”",Non-Coal Mining,05 Mar 2021,05/03/2021,,,01/04/2021,,,27/05/2021,,11/09/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/201970/2021&type=EC&ID=172235
2075,SIA/RJ/MIN/51700/2016,KHODIP Q.L. AREA PLOT NO.-636,Non-Coal Mining,16 Mar 2016,16/03/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/51700/2016&type=EC&ID=15406
2076,SIA/RJ/MIS/161643/2020,Construction of passenger ropeway at Sidh Nath Temple Jodhpur,INFRA-2,06 Aug 2020,06/07/2020,07/07/2020,06/08/2020,04/06/2021,,,,,09/07/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIS/161643/2020&type=EC&ID=115645
2077,SIA/RJ/MIN/180652/2020,"Expansion in Production Capacity From 45360 TPA to 182460 TPA  (ROM) due to Granite Mineral Addition in existing Quartz, Feldspar, Granite Mineral Mining Project, M.L. No. 30/2005, Proposed Production Capacity – 182460 TPA (ROM) [Quartz-6804 TPA, Fel",Non-Coal Mining,26 Oct 2020,26/10/2020,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/180652/2020&type=EC&ID=141191
2078,SIA/RJ/MIN/165392/2020,Quartz and Feldspar mining project,Non-Coal Mining,31 Jul 2020,31/07/2020,,,20/08/2020,,,18/01/2021,09/04/2021,30/03/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/165392/2020&type=EC&ID=119559
2079,SIA/RJ/MIN/165396/2020,"“Quartz, Feldspar & Mica Mining Project, (M.L. No. 80/2019)”",Non-Coal Mining,29 Jul 2020,29/07/2020,,,20/08/2020,,,18/01/2021,09/04/2021,21/06/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/165396/2020&type=EC&ID=119560
2080,SIA/RJ/MIN/56298/2016,"SANDSTONE MINING PROJECT (Q.L. No-2405)
(BHOMIYA JI KA THAN Q.L BOUNDARY)",Non-Coal Mining,16 Jun 2016,16/06/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/56298/2016&type=EC&ID=22453
2081,SIA/RJ/MIN/56303/2016,"BALESAR SANDSTONE MINING PROJECT QL No 1421
(Bhomiya Ji Ka Than Quarry Boundary)
",Non-Coal Mining,17 Jun 2016,17/06/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/56303/2016&type=EC&ID=22458
2082,SIA/RJ/MIN/56304/2016,"SANDSTONE MINING PROJECT (Q.L. No-2443)
(BHOMIYA JI KA THAN Q.L BOUNDARY)",Non-Coal Mining,17 Jun 2016,17/06/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/56304/2016&type=EC&ID=22459
2083,SIA/RJ/MIN/56306/2016,"BALESAR SANDSTONE MINING PROJECT Q.L. No. 1484
(Bhomiya Ji Ka Than Quarry Boundary)
",Non-Coal Mining,17 Jun 2016,17/06/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/56306/2016&type=EC&ID=22461
2084,SIA/RJ/MIN/41105/2019,GRANITE MINING PROJECT (ML NO 179/2002),Non-Coal Mining,07 Sep 2019,07/09/2019,05/09/2019,07/09/2019,24/09/2019,,,,,04/03/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/41105/2019&type=EC&ID=61410
2085,SIA/RJ/MIN/48490/2016,"china clay minning project
ML No.-178/2012
area-4.5Hect.
Lessee-Cheta Ram
Near village-Boa, Tehsil&Dist.-Jaisalmer(Raj)",Non-Coal Mining,09 Feb 2016,09/02/2016,,,12/04/2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/48490/2016&type=EC&ID=12320
2086,SIA/RJ/MIN/41268/2019,"RENU [PLOT NO. 15, MASONRY STONE MINING PROJECT]",Non-Coal Mining,10 Sep 2019,10/09/2019,09/09/2019,10/09/2019,26/09/2019,,,27/06/2020,21/12/2021,03/07/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/41268/2019&type=EC&ID=61517
2087,SIA/RJ/MIN/51073/2016,SALARMALA Q.L. AREA PLOT NO.-212,Non-Coal Mining,04 Mar 2016,04/03/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/51073/2016&type=EC&ID=14840
2088,SIA/RJ/MIN/51088/2016,SALARMALA Q.L. AREA PLOT NO.-373,Non-Coal Mining,04 Mar 2016,04/03/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/51088/2016&type=EC&ID=14855
2089,SIA/RJ/MIN/51099/2016,SALARMALA Q.L. AREA PLOT NO.-31,Non-Coal Mining,04 Mar 2016,04/03/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/51099/2016&type=EC&ID=14865
2090,SIA/RJ/MIN/51217/2016,DHANORA Q.L. AREA PLOT NO.-D-54,Non-Coal Mining,07 Mar 2016,07/03/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/51217/2016&type=EC&ID=14976
2091,SIA/RJ/MIN/34944/2015,"Marble Mining Project (M.L. No. 39/99), M.l. Area- 1.0 by M/s ASG Minerals",Non-Coal Mining,18 Dec 2015,18/12/2015,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/34944/2015&type=EC&ID=4224
2092,SIA/RJ/MIN/42608/2016,GRANITE MINING PROJECT ML No 161/1990,Non-Coal Mining,29 Jan 2016,29/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/42608/2016&type=EC&ID=11335
2093,SIA/RJ/MIN/56333/2016,QL NO 810 KALOR A SAND STONE MINING PROJECT,Non-Coal Mining,17 Jun 2016,17/06/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/56333/2016&type=EC&ID=22487
2094,SIA/RJ/MIN/52264/2016,"Musa Quartz, Feldspar & Mica Mining Project",Non-Coal Mining,29 Mar 2016,29/03/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/52264/2016&type=EC&ID=15920
2095,SIA/RJ/MIN/52276/2016,Lakhamniyas Quartz & Feldspar Mining Project (M.L.No. 86/02),Non-Coal Mining,29 Mar 2016,29/03/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/52276/2016&type=EC&ID=15930
2096,SIA/RJ/MIN/52291/2016,Binol Marble Mining Project (M.L. No. - 72/1999),Non-Coal Mining,29 Mar 2016,29/03/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/52291/2016&type=EC&ID=15941
2097,SIA/RJ/MIN/52348/2016,LIMESTONE MINING PROJECT (ML No: 198/2009),Non-Coal Mining,30 Mar 2016,30/03/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/52348/2016&type=EC&ID=15984
2098,SIA/RJ/MIN/172996/2020,"“Granite Mining Project, (Plot No. 138/2019)”",Non-Coal Mining,14 Sep 2020,14/09/2020,,,23/10/2020,,,10/02/2021,29/04/2021,31/03/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/172996/2020&type=EC&ID=130307
2099,SIA/RJ/MIS/223014/2021,GHAR AANGAN,INFRA-2,18 Dec 2021,09/08/2021,16/12/2021,18/12/2021,19/01/2022,,,17/02/2022,07/04/2022,20/05/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIS/223014/2021&type=EC&ID=189793
2100,SIA/RJ/MIN/214148/2021,"M/s Brijnagar Stones L.L.P. Bhacheriya, Granite Mining Project, (Plot No. 79/2021)",Non-Coal Mining,07 Jun 2021,07/06/2021,31/01/2022,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/214148/2021&type=EC&ID=188143
2101,SIA/RJ/MIN/215602/2021,"M/s Shree Nakoda Mines & Minerals, Ramgarh Granite Mining Project (M.L.No.- 01/2021)",Non-Coal Mining,29 Jun 2021,29/06/2021,,,27/07/2021,,,29/11/2021,21/12/2021,24/01/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/215602/2021&type=EC&ID=188444
2102,SIA/RJ/MIN/54233/2016,SANDSTONE MINING PROJECT KALORE OLD Q.L. BOUNDARY (QL.NO.-108),Non-Coal Mining,26 May 2016,26/05/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/54233/2016&type=EC&ID=20526
2103,SIA/RJ/MIN/45485/2019,Smt. Santosh Agarwal Gardada Sand Stone Mine Project M. L. 1566/1982,Non-Coal Mining,25 Oct 2019,25/10/2019,,,20/11/2019,,,07/09/2020,,10/11/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/45485/2019&type=EC&ID=70215
2104,SIA/RJ/MIN/134617/2020,Granite Mining Project (M.L No. 114/2018,Non-Coal Mining,02 Jan 2020,02/01/2020,,,28/01/2020,,,22/10/2020,22/04/2022,24/12/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/134617/2020&type=EC&ID=84139
2105,SIA/RJ/MIN/40325/2016,"Rupeli Marble Mine , ML No - 37/1995 , Area -2.25 hect",Non-Coal Mining,12 Jan 2016,12/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/40325/2016&type=EC&ID=9208
2106,SIA/RJ/MIN/40336/2016,Masonary Stone Mining Project m.l. 734/05 NV Sathur Tehsil Hindoli Distt Bundi,Non-Coal Mining,12 Jan 2016,12/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/40336/2016&type=EC&ID=9219
2107,SIA/RJ/MIN/40351/2016,DHAWLA GRANITE MINING PROJECT ML No 602/2002,Non-Coal Mining,12 Jan 2016,12/01/2016,,,12/04/2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/40351/2016&type=EC&ID=9232
2108,SIA/RJ/MIN/40837/2019,GHATIYALI GRANITE & MASONARY STONE MINE (REFERENCE NO. 2019100003043),Non-Coal Mining,07 Aug 2019,07/08/2019,,,23/09/2019,,,,,27/01/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/40837/2019&type=EC&ID=59257
2109,SIA/RJ/MIN/40870/2019,SAND STONE MINE,Non-Coal Mining,14 Oct 2019,14/10/2019,03/10/2019,14/10/2019,10/08/2020,,,13/08/2020,,26/02/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/40870/2019&type=EC&ID=60276
2110,SIA/RJ/MIN/181610/2020,"Phyllite Schist & Masonary Stone (Minor Mineral) Mining Project Plot No.-46, Area – 1.0 Ha. with Production Capacity – 136305 TPA (ROM) {Saleable Mineral 129490 TPA & Waste 6815 TPA} Near village–Ateetmand Tehsil–Beawar, District–Ajmer (Raj.) by Shri",Non-Coal Mining,02 Nov 2020,02/11/2020,,,05/01/2021,,,10/03/2021,,11/06/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/181610/2020&type=EC&ID=142411
