,Proposal Number,Project Name,Project Sector,Date of Submission,Submitted by Proponent,Query for Shortcoming(if any) by SEIAA,Resubmission of Proposal by Proponent 1,Accepted by SEIAA and forwarded to SEAC,Query for Shortcoming(if any) by SEAC,Resubmission of Proposal by Proponent 2,Accepted by SEAC,Forwarded to SEIAA for EC,EC Letter Uploaded On/EC Granted,Link
0,SIA/RJ/MIN/39639/2016,Narvo Devi Stone Mining (ML No. 745/04),Non-Coal Mining,11 Jan 2016,11/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/39639/2016&type=EC&ID=8590
1,SIA/RJ/MIN/39703/2016,Birkiya Patti katla Quarry licence Area (Q.L. No-115),Non-Coal Mining,11 Jan 2016,11/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/39703/2016&type=EC&ID=8648
2,SIA/RJ/MIN/39707/2016,Jase Ka Gaon Silica sand mine (M.L. No. 18/2010),Non-Coal Mining,11 Jan 2016,11/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/39707/2016&type=EC&ID=8652
3,SIA/RJ/MIN/48846/2016,QL. NO. 9 NAYO KI BERI SANDSTONE,Non-Coal Mining,10 Feb 2016,10/02/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/48846/2016&type=EC&ID=12667
4,SIA/RJ/MIN/48854/2016,Gangora Masonary Stone Mine Project (300/06) of Mahesh Chand Sharma,Non-Coal Mining,10 Feb 2016,10/02/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/48854/2016&type=EC&ID=12675
5,SIA/RJ/MIN/48859/2016,QL. NO. 14 GOLASANI SANDSTONE,Non-Coal Mining,10 Feb 2016,10/02/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/48859/2016&type=EC&ID=12680
6,SIA/RJ/MIN/48877/2016,QL. NO. 36 NAYO KI BERI SANDSTONE,Non-Coal Mining,10 Feb 2016,10/02/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/48877/2016&type=EC&ID=12696
7,SIA/RJ/MIN/48881/2016,QL. NO. 40 NAYO KI BERI SANDSTONE,Non-Coal Mining,10 Feb 2016,10/02/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/48881/2016&type=EC&ID=12700
8,SIA/RJ/MIN/48887/2016,QL. NO. 44 NAYO KI BERI SANDSTONE,Non-Coal Mining,10 Feb 2016,10/02/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/48887/2016&type=EC&ID=12705
9,SIA/RJ/MIN/48891/2016,QL. NO. 63 DANTALA SANDSTONE,Non-Coal Mining,10 Feb 2016,10/02/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/48891/2016&type=EC&ID=12709
10,SIA/RJ/MIN/53172/2016,"SILICA SAND MINING PROJECT 
Near Village Parewar, Tehsil & District-Jaisalmer, Rajasthan
ML No. (370/2013)
AREA – 4.50 ha
",Non-Coal Mining,26 Apr 2016,26/04/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/53172/2016&type=EC&ID=19618
11,SIA/RJ/MIN/53214/2016,Devariya Quartz Feldspar Mine 309/06,Non-Coal Mining,27 Apr 2016,27/04/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/53214/2016&type=EC&ID=19650
12,SIA/RJ/MIN/53221/2016,Quartz & Feldspar Mine ( M L NO. 140/2006 ),Non-Coal Mining,27 Apr 2016,27/04/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/53221/2016&type=EC&ID=19657
13,SIA/RJ/MIN/53238/2016,"Quartz and feldspar minning project
ML No-05/2003
Area-4.00 Hect.
Lessee- Shashi Jhalaani
near village- Hanutia, tehsil-Bonli, sawai madhopur (raj)
",Non-Coal Mining,27 Apr 2016,27/04/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/53238/2016&type=EC&ID=19674
14,SIA/RJ/MIN/53268/2016,M/s Maa Brahmani Khanij Udhyog,Non-Coal Mining,28 Apr 2016,28/04/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/53268/2016&type=EC&ID=19697
15,SIA/RJ/MIN/75565/2018,"Transfer of Quartz, Feldspar & Mica Mining Lease ML No. 87/2002, ML area 5.0 ha at Near Village: Banthali- Kharwar, Tehsil: Sarwar, District: Ajmer, Rajasthan",Non-Coal Mining,25 Jun 2018,25/06/2018,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/75565/2018&type=EC&ID=44642
16,SIA/RJ/MIN/199740/2021,"Masonry Stone Mining Project, M.L. No. 20/2007",Non-Coal Mining,24 Feb 2021,24/02/2021,,,17/03/2021,,,27/05/2021,23/08/2021,23/07/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/199740/2021&type=EC&ID=164739
17,SIA/RJ/MIN/41184/2019,"Masonry Stone Mining Project  Plot No. 06, Area –1.15 Ha. Production capacity of mine: 100000 TPA (ROM)  Near village – Sanjay Nagar, Tehsil– Khetri, District – Jhunjhunu (Rajasthan)",Non-Coal Mining,30 Aug 2019,30/08/2019,28/08/2019,30/08/2019,24/09/2019,,,24/02/2020,05/05/2020,14/05/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/41184/2019&type=EC&ID=61462
18,SIA/RJ/MIN/93954/2019,"Marble Mine, ML NO. - 141/2006",Non-Coal Mining,02 Feb 2019,02/02/2019,28/05/2019,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/93954/2019&type=EC&ID=52479
19,SIA/RJ/MIN/48551/2016,QL. NO. 976 KERU SANDSTONE,Non-Coal Mining,09 Feb 2016,09/02/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/48551/2016&type=EC&ID=12377
20,SIA/RJ/MIN/52694/2016,Masonary Stone Mine ( M L NO. 75/2005 ),Non-Coal Mining,09 Apr 2016,09/04/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/52694/2016&type=EC&ID=17249
21,SIA/RJ/MIN/52708/2016,Masonary Stone Mine ( M L NO. 389/2008 ),Non-Coal Mining,09 Apr 2016,09/04/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/52708/2016&type=EC&ID=17263
22,SIA/RJ/MIN/39467/2016,"Proposed White Clay & China Clay Mine,M.L.No-50/2007,Production Capacity-21318 TPA,M.L.Area-4.794 Ha",Non-Coal Mining,10 Jan 2016,10/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/39467/2016&type=EC&ID=8439
23,SIA/RJ/MIN/223648/2021,"Ball clay & Bajri Mining project, M L Area 4.95, Plot no. 25, with Production  capacity 3,22,121 TPA, (ROM), Located at N/v - Gangapura, Tehsil- Kolayat, Distt- Bikaner, (Raj.) , Sh. Sharad kochhar S/O Sh. Raman kochhar",Non-Coal Mining,10 Aug 2021,10/08/2021,,,02/09/2021,,,31/01/2022,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/223648/2021&type=EC&ID=189908
24,SIA/RJ/MIN/39512/2016,"Proposed Quartz & Feldspar Mine,M.L.No-165/2006,Production Capacity-20,885 TPA,M.L.Area-4.740 Ha",Non-Coal Mining,10 Jan 2016,10/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/39512/2016&type=EC&ID=8483
25,SIA/RJ/MIN/39522/2016,Akbarpur Mew (M.L. No. 123/07) Masonary Stone Mine,Non-Coal Mining,10 Jan 2016,10/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/39522/2016&type=EC&ID=8492
26,SIA/RJ/MIN/39533/2016,manpura old ql area (plot no. 379),Non-Coal Mining,10 Jan 2016,10/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/39533/2016&type=EC&ID=8503
27,SIA/RJ/MIN/39540/2016,Jhak liestone mine (ML No 88/1993),Non-Coal Mining,10 Jan 2016,10/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/39540/2016&type=EC&ID=8510
28,SIA/RJ/MIN/40051/2016,"MORIYA MUNJASAR MARBLE MINE M.L. NO.-23/02 MINING AREA – 4.00 Hect. M/S BHATTAR & COMPANY
PRO.-SH. SHANKAR LAL BHATTAR",Non-Coal Mining,12 Jan 2016,12/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/40051/2016&type=EC&ID=8942
29,SIA/RJ/MIN/40054/2016,"PANCHALWARA GRANITE  MINE M.L. NO-12/14 of
M/s Bhawani Granite Panchalwara                                              ",Non-Coal Mining,12 Jan 2016,12/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/40054/2016&type=EC&ID=8944
30,SIA/RJ/MIN/53602/2016,Masonary Stone Mine ( M L NO. 1/2012 ),Non-Coal Mining,10 May 2016,10/05/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/53602/2016&type=EC&ID=19965
31,SIA/RJ/MIN/53650/2016,"Masonry Stone Mining Project,  83/2004, Area 1.00 Ha., located n/v - Gwalda, Tehsil - Tijara, District- Alwar (Raj.) of                     M/s. N.K. Gupta.",Non-Coal Mining,11 May 2016,11/05/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/53650/2016&type=EC&ID=20002
32,SIA/RJ/MIN/53652/2016,"Masonry Stone Mining Project,  84/2004, Area 1.0 Ha., located n/v - Gwalda, Tehsil - Tijara, District- Alwar (Raj.) of Shri B.K. Gupta.",Non-Coal Mining,11 May 2016,11/05/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/53652/2016&type=EC&ID=20003
33,SIA/RJ/MIN/53694/2016,"Masonry Stone Mining Project,  86/2004, Area 1.00 Ha., located N/v - Gwalda, Tehsil - Tijara, District- Alwar (Raj.) of                   M/s. Pushpa Gupta",Non-Coal Mining,12 May 2016,12/05/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/53694/2016&type=EC&ID=20045
34,SIA/RJ/MIN/53697/2016,Banjariya Masonary Mine (M.L.No. 09/2007),Non-Coal Mining,12 May 2016,12/05/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/53697/2016&type=EC&ID=20048
35,SIA/RJ/IND2/27702/2017,BPCL- AUGMENTATION OF STORAGE CAPACITY OF EXISTING TOP INSTALLATION ,Industrial Projects - 2,08 Jun 2018,08/06/2018,,,25/04/2019,,,28/08/2019,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/IND2/27702/2017&type=EC&ID=44476
36,SIA/RJ/MIN/52579/2016,Devla Pal Lime Stone Mine (M.L.No. 07/2010),Non-Coal Mining,07 Apr 2016,07/04/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/52579/2016&type=EC&ID=17164
37,SIA/RJ/MIN/52589/2016,Badli Fala Lime Stone Mine (M.L. No. 12/1993),Non-Coal Mining,07 Apr 2016,07/04/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/52589/2016&type=EC&ID=17170
38,SIA/RJ/MIN/52613/2016,Loadsar Stone Ballast Mine ( M L NO. 02/2008 ),Non-Coal Mining,07 Apr 2016,07/04/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/52613/2016&type=EC&ID=17185
39,SIA/RJ/MIN/39798/2016,Shitla Ka Chora Patti katla Quarry Licence Area (Q.L. No-35),Non-Coal Mining,11 Jan 2016,11/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/39798/2016&type=EC&ID=8731
40,SIA/RJ/MIN/132367/2019,"Proposed Sand Stone Mining Project,Q.L. No.: 14/2019",Non-Coal Mining,23 Dec 2019,23/12/2019,,,10/01/2020,,,24/02/2020,05/05/2020,14/05/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/132367/2019&type=EC&ID=82607
41,SIA/RJ/MIN/40253/2016,"Masonary stone minning Project
ML No.-85-04
Area-1.00Hect.
Lessee-Iswardas
",Non-Coal Mining,12 Jan 2016,12/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/40253/2016&type=EC&ID=9141
42,SIA/RJ/MIN/40277/2016,Padliya Soapstone Mines,Non-Coal Mining,12 Jan 2016,12/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/40277/2016&type=EC&ID=9164
43,SIA/RJ/MIN/40293/2016,Masonry Stone mining project. M.L. No. 03/92,Non-Coal Mining,12 Jan 2016,12/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/40293/2016&type=EC&ID=9179
44,SIA/RJ/MIN/40305/2016,"Alipur Masonry Stone Mine, ML No. – 363/02, Area-1.00 Hectare, N/v – Jaswar, (Khasra No. – 351 & 400), Tehsil – Weir, District - Bharatpur, Rajasthan ",Non-Coal Mining,12 Jan 2016,12/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/40305/2016&type=EC&ID=9190
45,SIA/RJ/MIN/40309/2016,sawa new ql area (plot no 21),Non-Coal Mining,12 Jan 2016,12/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/40309/2016&type=EC&ID=9194
46,SIA/RJ/MIN/40317/2016,Nathara Ki Pal ,Non-Coal Mining,12 Jan 2016,12/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/40317/2016&type=EC&ID=9201
47,SIA/RJ/MIN/39298/2019,Kitnod Bajari Applied Area Ref No 2019100004187,Non-Coal Mining,23 Jul 2019,23/07/2019,17/07/2019,23/07/2019,31/07/2019,,,,,13/09/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/39298/2019&type=EC&ID=57467
48,SIA/RJ/MIN/39338/2019,Bajri Mining Project (Ref. No. 2019100009054),Non-Coal Mining,20 Jul 2019,20/07/2019,17/07/2019,20/07/2019,26/07/2019,,,28/08/2019,,06/09/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/39338/2019&type=EC&ID=57485
49,SIA/RJ/MIN/39747/2019,"Granite Mining Project, M.L. No. 08/2018",Non-Coal Mining,21 Jul 2019,21/07/2019,,,21/08/2019,,,,,10/01/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/39747/2019&type=EC&ID=58639
50,SIA/RJ/MIN/39553/2016,Tiloli Quartz & Feldspar Mine,Non-Coal Mining,10 Jan 2016,10/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/39553/2016&type=EC&ID=8523
51,SIA/RJ/MIN/43294/2019,"“Mica, Quartz & Feldspar Mining Project, M.L. No. 90/2018”",Non-Coal Mining,21 Sep 2019,21/09/2019,,,23/12/2019,,,05/08/2020,,10/09/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/43294/2019&type=EC&ID=64890
52,SIA/RJ/MIN/56885/2016,QL NO 1609 SHRI MANISH BHOMIYA JI KA THAN SAND STONE MINING PROJECT,Non-Coal Mining,30 Jun 2016,30/06/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/56885/2016&type=EC&ID=23004
53,SIA/RJ/MIN/56916/2016,"FELDSPAR & QUARTZ MINES 
M.L. NO. 45/2006
N/V MEPHLIYAS
TEH. ASIND 
DISTT. BHILWARA 
MINERAL FELDSPAR & QUARTZ
AREA 4.95 HECT
",Non-Coal Mining,30 Jun 2016,30/06/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/56916/2016&type=EC&ID=23032
54,SIA/RJ/MIN/56950/2016,shrimaliyon ki kadiya Masonary Stone Mining Project ML.No.-16/2003 area 1.0ha,Non-Coal Mining,01 Jul 2016,01/07/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/56950/2016&type=EC&ID=23060
55,SIA/RJ/MIN/56963/2016,LIMESTONE (FLOORING) MINING PROJECT (ML No-500/2002),Non-Coal Mining,01 Jul 2016,01/07/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/56963/2016&type=EC&ID=23069
56,SIA/RJ/MIN/56974/2016,Khinsar China Clay Mine (M.L. No-188/2013),Non-Coal Mining,02 Jul 2016,02/07/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/56974/2016&type=EC&ID=23074
57,SIA/RJ/MIN/57023/2016,"Masonry stone Mining Project of Smt. Leena Hada, M.L.No-67/2007,N/v-Hathipura,Tehsil-Bassi,Distt-Jaipur,Area-1.00,Hect",Non-Coal Mining,04 Jul 2016,04/07/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/57023/2016&type=EC&ID=23113
58,SIA/RJ/MIN/38420/2019,Alniyawas Sand (Bajri) Mining Project (M.L. No. - 39/2019),Non-Coal Mining,05 Jul 2019,05/07/2019,02/07/2019,05/07/2019,29/08/2019,,,29/08/2019,,06/09/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/38420/2019&type=EC&ID=57047
59,SIA/RJ/MIN/53509/2016,DHIKOLA MASONARY STONE MINE M.L. NO.-12/1998,Non-Coal Mining,06 May 2016,06/05/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/53509/2016&type=EC&ID=19885
60,SIA/RJ/MIN/57015/2016,"Sapol Marble Mine, (19/04)",Non-Coal Mining,02 Jul 2016,02/07/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/57015/2016&type=EC&ID=23105
61,SIA/RJ/MIN/38227/2019,"M/s  Satya Suman Marble & Granite, Ekalsingha Granite Mining Project (M.L. NO.-86/2018)",Non-Coal Mining,04 Jul 2019,04/07/2019,26/06/2019,04/07/2019,22/08/2019,,,,,10/02/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/38227/2019&type=EC&ID=56947
62,SIA/RJ/MIN/38302/2019,"Proposed bentonite mining project at village-pabupura, Tehsil-shiv, District-Barmer Rajasthan",Non-Coal Mining,18 Jul 2019,18/07/2019,19/07/2019,18/07/2019,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/38302/2019&type=EC&ID=56982
63,SIA/RJ/MIN/38468/2019,QUARTZ MINING PROJECT ML NO 12/2018,Non-Coal Mining,01 Jul 2019,01/07/2019,,,09/07/2019,,,,,04/11/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/38468/2019&type=EC&ID=57065
64,SIA/RJ/MIN/147225/2020,"SHRI VINOD KUMAR MEWARA [GRANITE MINING PROJECT, M.L. NO. 22/2020, REF. NO. 20201000017051]",Non-Coal Mining,04 Mar 2020,04/03/2020,,,03/12/2020,,,06/01/2021,22/01/2021,01/02/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/147225/2020&type=EC&ID=95188
65,SIA/RJ/MIN/36490/2015,SANDSTONE MINING PROJECT M.L. NO.-02/2002,Non-Coal Mining,28 Dec 2015,28/12/2015,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/36490/2015&type=EC&ID=5658
66,SIA/RJ/MIN/36628/2015,"Proposed Marble Mining Project, M.L.No. 240/91, Area- 1.0hec., N/v Wasan, Tehsil - Reodar & Dist. Sirohi",Non-Coal Mining,29 Dec 2015,29/12/2015,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/36628/2015&type=EC&ID=5777
67,SIA/RJ/MIN/40533/2016,"“Nithar Masonry Stones Mine” (ML No.: 03/2001) of Sh. Jitendra Tiwari at
near village: Nithar, Tehsil: Weir, District: Bharatpur (Rajasthan)",Non-Coal Mining,12 Jan 2016,12/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/40533/2016&type=EC&ID=9395
68,SIA/RJ/MIN/40582/2016,"Marble Mine Project  (ML No. 222/88)of Smt. Gunmala Jain W/o Late Prakash Chand Jain, Village: Kalsi Kala Guwara Tehsil:Thanagazi, District-Alwar (Rajasthan)",Non-Coal Mining,13 Jan 2016,13/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/40582/2016&type=EC&ID=9439
69,SIA/RJ/MIN/40589/2016,MASONRY STONE MINING PROJECT M.L.NO.-751/05,Non-Coal Mining,13 Jan 2016,13/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/40589/2016&type=EC&ID=9445
70,SIA/RJ/MIN/52659/2016,"Limestone (Flooring) Mine, ML No. - 396/2005",Non-Coal Mining,08 Apr 2016,08/04/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/52659/2016&type=EC&ID=17219
71,SIA/RJ/MIN/52689/2016,Granite Stone Mining ( M L NO. 55/02 ),Non-Coal Mining,09 Apr 2016,09/04/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/52689/2016&type=EC&ID=17245
72,SIA/RJ/MIN/57109/2016,QL NO 306 SHRI DEVI SINGH (KHUMAN) SAND STONE MINING PROJECT,Non-Coal Mining,05 Jul 2016,05/07/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/57109/2016&type=EC&ID=23194
73,SIA/RJ/MIN/57134/2016,Lime Stone Mining Project (ML.No.167/2007),Non-Coal Mining,05 Jul 2016,05/07/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/57134/2016&type=EC&ID=23216
74,SIA/RJ/MIN/57170/2016,QL NO 04 SHRI PURKHA RAM (GIRJO KI KHO) SAND STONE MINING PROJECT,Non-Coal Mining,06 Jul 2016,06/07/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/57170/2016&type=EC&ID=23252
75,SIA/RJ/MIN/54461/2018,"ENHANCEMENT THE PRODUCTION OF BALL CLAY, CHINA CLAY, RED & YELLOW OCHRE & SILICA SAND MINE, M.L. NO. 10/98, NEAR VILLAGE- MUDH, TEHSIL – KOLAYAT, DISTRICT - BIKANER (RAJ.)",Non-Coal Mining,12 Aug 2020,10/07/2020,24/07/2020,12/08/2020,03/09/2020,,,19/10/2020,15/12/2021,17/12/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/54461/2018&type=EC&ID=115796
76,SIA/RJ/MIN/40412/2016,QL NO. 93 DANTALA SANDSTONE ON SH. GOVIND RAM ,Non-Coal Mining,12 Jan 2016,12/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/40412/2016&type=EC&ID=9290
77,SIA/RJ/MIN/40417/2016,Smt. Goma Devi Q. L. No. – 17 of DHUNDHALI SANDSTONE MINE,Non-Coal Mining,12 Jan 2016,12/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/40417/2016&type=EC&ID=9295
78,SIA/RJ/MIN/40419/2016,"BHARSHINGO MASONRY STONE MINE
M.L. NO. – 03/2015
M/S SIDHIVINAYAK AGGREGATES PVT LTD.                  ",Non-Coal Mining,12 Jan 2016,12/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/40419/2016&type=EC&ID=9297
79,SIA/RJ/MIN/40421/2016,Jharno Ka Khera Quartz & Feldspar Mining Project (M.L. No. 74/2011) Area 4.9952 Hect.,Non-Coal Mining,12 Jan 2016,12/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/40421/2016&type=EC&ID=9299
80,SIA/RJ/MIN/40429/2016,Shitla Ka Chora Patti katla Quarry Licence Area (Q.L. No-36),Non-Coal Mining,12 Jan 2016,12/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/40429/2016&type=EC&ID=9307
81,SIA/RJ/MIN/35707/2015,"Masonry Stone (Cheja Patthar) Mining Project of Smt. Farrukh Shimaiel, located n/v - Kuwagaon,, Tehsil - Bonli, District - Sawai Madhopur, Rajasthan.",Non-Coal Mining,23 Dec 2015,23/12/2015,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/35707/2015&type=EC&ID=4866
82,SIA/RJ/MIN/48557/2016,QL. NO. 269 PALDI-A SANDSTONE,Non-Coal Mining,09 Feb 2016,09/02/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/48557/2016&type=EC&ID=12383
83,SIA/RJ/MIN/48589/2016,QL. NO. 145 PALDI-A SANDSTONE,Non-Coal Mining,09 Feb 2016,09/02/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/48589/2016&type=EC&ID=12415
84,SIA/RJ/MIN/48610/2016,QL NO. 187 PALDI-A SANDSTONE,Non-Coal Mining,09 Feb 2016,09/02/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/48610/2016&type=EC&ID=12436
85,SIA/RJ/MIN/48617/2016,QL NO. 290 PALDI-A SANDSTONE,Non-Coal Mining,09 Feb 2016,09/02/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/48617/2016&type=EC&ID=12443
86,SIA/RJ/MIN/48619/2016,QL. NO. 318 PALDI-A SANDSTONE,Non-Coal Mining,09 Feb 2016,09/02/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/48619/2016&type=EC&ID=12445
87,SIA/RJ/MIN/48674/2016,"QL NO. 227 BALESAR SATTA, BALESAR SANDSTONE OF SH. AJAY SINGH",Non-Coal Mining,09 Feb 2016,09/02/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/48674/2016&type=EC&ID=12500
88,SIA/RJ/MIN/162684/2020,"Sh. Sujana Ram, Kakendra Granite Mine, Ref. No.-20191000013301",Non-Coal Mining,22 Jul 2020,22/07/2020,,,20/08/2020,,,11/01/2021,09/04/2021,25/03/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/162684/2020&type=EC&ID=115938
