,Proposal Number,Project Name,Project Sector,Date of Submission,Submitted by Proponent,Query for Shortcoming(if any) by SEIAA,Resubmission of Proposal by Proponent 1,Accepted by SEIAA and forwarded to SEAC,Query for Shortcoming(if any) by SEAC,Resubmission of Proposal by Proponent 2,Accepted by SEAC,Forwarded to SEIAA for EC,EC Letter Uploaded On/EC Granted,Link
0,SIA/OR/MIN/68119/2020,"Environmental Clearance for Sand Mining(12000 Cum/annum) over Nuapalli Sand Quarry (ML area 19.44 acres or 7.867 ha) in village Nuapalli  under Bhapur Thasil of Nayagarh District,Odisha by Rajesh Kumar Pradhan, At/Po/Ps- Fategarh,Dist-Nayagarh,Odisha",Non-Coal Mining,04 Oct 2021,04/10/2021,,,05/11/2021,,,02/12/2021,22/03/2022,19/04/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/68119/2020&type=EC&ID=191888
1,SIA/OR/MIN/251975/2022,Deokundi Stone Quarry Over an area of 5.10 Acre or 2.064 Hectares in village Deokundi under Jamda Tahasil of Mayurbhanj District of Odisha.,Non-Coal Mining,18 Jan 2022,18/01/2022,,,28/01/2022,,,22/02/2022,06/03/2022,31/03/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/251975/2022&type=EC&ID=197999
2,SIA/OR/MIS/252928/2022,"Proposed housing Project for Environment Clearance for (S+11) storied Residential building plan at- Sambalpur Town Unit No.-15, Ainthapali, Thana: Sambalpur No-12, Tahasil: Sambalpur No.- 239, District: Sambalpur, Odisha.",INFRA-2,27 Jan 2022,27/01/2022,,,29/01/2022,,,02/02/2022,,04/10/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIS/252928/2022&type=EC&ID=198236
3,SIA/OR/MIN/261229/2022,Proposal for Fresh Environmental Clearance of Chuhapali  II Sand Quarry over an area of 0.50 Acres or 0.202 Ha at village Chuhapali under Paikmal Tahasil of Bargarh district of Odisha of Sri Subhransu Panda,Non-Coal Mining,12 Mar 2022,12/03/2022,19/03/2022,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/261229/2022&type=EC&ID=200389
4,SIA/OR/MIS/234714/2021,"Proposed housing Project for environmental clearance of residential apartment & commercial complex at Mouza -Dadha, Bhubaneswar, Khurda, Odisha-754005.",INFRA-2,26 Nov 2021,30/10/2021,22/11/2021,26/11/2021,01/12/2021,,,14/12/2021,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIS/234714/2021&type=EC&ID=192381
5,SIA/OR/MIN/255419/2022,"Proposal for grant of EC of TETERKELA SAND BED over an area 11.52 ac or 4.662 hect  in Teterkela village of Biramitrapur tahasil in Sundargarh district, Odisha",Non-Coal Mining,07 Feb 2022,07/02/2022,,,19/02/2022,,,14/03/2022,24/03/2022,03/06/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/255419/2022&type=EC&ID=198902
6,SIA/OR/MIN/256709/2022,"NEW PROPOSAL FOR GRANT OF EC OF BADAMASINGAM SAND QUARRY OVER 1.30 HA. OR 3.20ACRES  IN VILLAGE BADAMASINGAM UNDER NABARANGPUR  TAHASIL OF NABARANGPUR DISTRICT, ODISHA.",Non-Coal Mining,10 May 2022,15/02/2022,15/03/2022,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/256709/2022&type=EC&ID=199217
7,SIA/OR/MIN/256859/2022,"NARAHARIPUR ROAD METAL QUARRY OVER AN AREA OF 0.92 HECTARES IN VILLAGE NARAHARIPUR UNDER ODAPADA TAHASIL  OF DHENKANAL TAHASIL SUBMITTED UNDER CLUSTER APPROACH  WITH CONSISTING OF 3 STONE QUARRIES , TOTAL CLUSTER AREA  3.242 HECTARES",Non-Coal Mining,16 Feb 2022,16/02/2022,,,19/02/2022,,,14/03/2022,24/03/2022,18/07/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/256859/2022&type=EC&ID=199244
8,SIA/OR/MIN/272143/2022,Proposal for grant of Environmental Clearance for Gudkhapala Stone Quarry over an area of 3.13 Acres or 1.267 Hectares in village Gudkhapala under Deogaon Tahasil of Balangir district.,Non-Coal Mining,10 May 2022,10/05/2022,,,06/06/2022,,,23/06/2022,,29/07/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/272143/2022&type=EC&ID=203163
9,SIA/OR/MIN/55644/2007,Dalpahar Iron and Manganese Ore Mine of Shri D.C. Jain,Non-Coal Mining,13 Feb 2021,20/08/2020,,,03/04/2021,,,15/04/2021,02/07/2021,19/08/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/55644/2007&type=EC&ID=124162
10,SIA/OR/MIS/273838/2022,M/s Harshpriya Constructions Pvt. Ltd.,INFRA-2,19 May 2022,19/05/2022,23/05/2022,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIS/273838/2022&type=EC&ID=203550
11,SIA/OR/MIS/237947/2021,"Proposed housing Project for Environment Clearance for S+5 storied residential apartment buildings at mouza- Nuahata, Cuttack, Dist – Cuttack, Odisha.",INFRA-2,25 Nov 2021,13/11/2021,25/11/2021,25/11/2021,29/11/2021,,,02/12/2021,,04/07/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIS/237947/2021&type=EC&ID=193129
12,SIA/OR/MIN/238017/2021,AMBAGUDA MORRUM QUARRY OF TAHASILDAR KALIMELA,Non-Coal Mining,10 Nov 2021,10/11/2021,,,14/11/2021,,,01/01/2022,11/01/2022,01/02/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/238017/2021&type=EC&ID=193141
13,SIA/OR/MIN/227149/2021,Kotagarh Stone Quarry (Plot-1331) over an area of 2.00Acres or 0.809hectares in village Kotagarh of Sunakhala Gram Panchayat Under Ranpur Tahasil of Nayagarh District,Non-Coal Mining,01 Sep 2021,01/09/2021,,,02/11/2021,,,09/11/2021,29/11/2021,18/02/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/227149/2021&type=EC&ID=190677
14,SIA/OR/MIN/252166/2022,Proposal for grant of Environmental Clearance of Baijalpur Stone Quarry-II over an area of 4.00 Acres or 1.618 Hectares in village Baijalpur under Golamunda Tahasil of Kalahandi District.,Non-Coal Mining,01 Feb 2022,18/01/2022,28/01/2022,01/02/2022,06/02/2022,,,22/02/2022,06/03/2022,17/03/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/252166/2022&type=EC&ID=198040
15,SIA/OR/MIN/59702/2021,"Krushnachandrapur stone quarry No. 4 over 5.63 Ac. or 2.278 Ha. located in Village: Krushnachandrapur, Tahasil: Banarpal, Dist: Angul (Under Cluster approach of Krushnachandrapur building stone cluster, area 17.18 Ha. or 42.44 Acres)",Non-Coal Mining,22 Jan 2022,22/01/2022,,,29/01/2022,,,03/02/2022,04/04/2022,02/06/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/59702/2021&type=EC&ID=198191
16,SIA/OR/MIN/266302/2022,"For the grant of EC of Bichhakhandi Black Stone quarry No-4(Cluster Serial No-4D/13), (Khata No-822, Plot No-2338) over an area of 6.25 acres or 2.529 hacters in village Bichhakhandi under Dharmasala Tahasil of Jajpur District, Odisha",Non-Coal Mining,06 Apr 2022,06/04/2022,,,06/05/2022,,,10/05/2022,,02/06/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/266302/2022&type=EC&ID=201782
17,SIA/OR/MIN/269769/2022,Tarinipalli-I Stone Quarry over an area of 3.00 Acres or 1.214 Hectares in Village- Tarinipalli under Ganjam Tahasil of Ganjam District of Odisha,Non-Coal Mining,05 Jul 2022,27/04/2022,22/05/2022,05/07/2022,06/07/2022,,,22/07/2022,,17/08/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/269769/2022&type=EC&ID=202583
18,SIA/OR/MIN/238966/2021,Keutaguda Morrum Quarry over an area of 2.00 Acres or 0.809 Hectares in Village- Keutaguda under Kolnara Tahasil of Rayagada District of Odisha,Non-Coal Mining,24 Jul 2022,19/07/2022,22/07/2022,24/07/2022,02/08/2022,,,17/08/2022,,05/11/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/238966/2021&type=EC&ID=193399
19,SIA/OR/MIN/257433/2022,"Bichhakhandi Black stone quarry No -11 over 7.50 acres or 3.035 hect. in village Bichhakhandi under Dharmasala Tahasil of jajpur dist, odisha.",Non-Coal Mining,19 Feb 2022,19/02/2022,,,28/02/2022,,,31/03/2022,04/04/2022,06/05/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/257433/2022&type=EC&ID=199387
20,SIA/OR/MIN/237808/2021,KUSMEL SAND QUARRY OF SATYAKAM SINGH,Non-Coal Mining,09 Nov 2021,09/11/2021,,,14/11/2021,,,01/01/2022,06/03/2022,19/04/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/237808/2021&type=EC&ID=193093
21,SIA/OR/MIN/236890/2021,Fasad Sand Quarry,Non-Coal Mining,12 Nov 2021,01/11/2021,14/11/2021,12/11/2021,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/236890/2021&type=EC&ID=192865
22,SIA/OR/MIN/258199/2022,DANKARI BLACK STONE QUARRY NO 712 OVER 12.50 ACRES OR 5.058 HECT IN VILLAGE DANKARI UNDER DHARMASALA TAHSIL OF JAJPUR DISTRICT ODISHA.,Non-Coal Mining,05 Mar 2022,28/02/2022,01/03/2022,05/03/2022,17/03/2022,,,29/03/2022,04/04/2022,06/05/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/258199/2022&type=EC&ID=199585
23,SIA/OR/MIN/257165/2022,SARGUNAMUNDA SAND BED-A OVER AN AREA OF 10.00 ACRES OR 4.048  HECTARES IN VILLAGE SARGUNAMUNDA UNDER TITTLAGARH TAHASIL IN BOLANGIR DISTRICT ODISHA,Non-Coal Mining,21 Mar 2022,21/02/2022,16/03/2022,21/03/2022,05/04/2022,,,13/05/2022,,03/06/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/257165/2022&type=EC&ID=199330
24,SIA/OR/MIN/272186/2022,"Banamaliguda Sand Bed over an area of 1.00 Acers or 0.404 Hectares having Khata No. 209 & 272, Plot No. 1154 & 562/998 in the village Banamaliguda, Tahasil Kodinga in District Nabarangpur, State Odisha.",Non-Coal Mining,10 May 2022,10/05/2022,,,06/06/2022,,,23/06/2022,,29/07/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/272186/2022&type=EC&ID=203174
25,SIA/OR/MIN/243028/2021,MANTRAJHOLLA- VII STONE QUARRY,Non-Coal Mining,04 Dec 2021,04/12/2021,08/12/2021,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/243028/2021&type=EC&ID=194346
26,SIA/OR/MIS/239148/2021,"Environment Clearance of Proposed Bagchi-Sri Shankara Cancer Centre And Research Centre Building Of M/S Shankara Cancer Foundation In Mouza- Chandihata, Jatani, Dist- Khurda, Odisha",INFRA-2,24 Nov 2021,16/11/2021,23/11/2021,24/11/2021,25/11/2021,,,26/11/2021,28/12/2021,06/01/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIS/239148/2021&type=EC&ID=193431
27,SIA/OR/MIN/244128/2021,AMBAPADA SAND QUARRY- II,Non-Coal Mining,17 Jan 2022,10/12/2021,13/12/2021,17/01/2022,28/01/2022,,,22/02/2022,06/03/2022,26/05/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/244128/2021&type=EC&ID=194726
28,SIA/OR/MIN/258819/2022,Jhaddumuria Stone Quarry II over an area of 8.12 acres or 3.286 hectares in village Jhaddumuria under Karanjia Tahasil of Mayurbhanj District of Odisha.,Non-Coal Mining,21 Mar 2022,28/02/2022,17/03/2022,21/03/2022,21/03/2022,,,11/04/2022,21/04/2022,06/05/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/258819/2022&type=EC&ID=199744
29,SIA/OR/MIN/279356/2022,NEW PROPOSAL FOR ENVIRONMENT CLEARANCE FOR KANAKTORA SAND BED KELO RIVER OVER AN AREA OF 4.86 HECTARE OR 12.00 ACRES IN VILLAGE KANAKTORA UNDER LAKHANPUR TAHASIL AND DISTRICT OF JHARSUGUDA  ODISHA,Non-Coal Mining,23 Jun 2022,23/06/2022,04/07/2022,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/279356/2022&type=EC&ID=207887
30,SIA/OR/MIN/247401/2021,Proposal for grant of Environmental Clearance of Panisiali Sand Quarry over an area of 12.355 Acres or 5.00 Ha in  village Panisiali under Sonepur Tahasil of Subarnapur district.,Non-Coal Mining,27 Dec 2021,27/12/2021,13/01/2022,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/247401/2021&type=EC&ID=195646
31,SIA/OR/MIN/277688/2022,"Bengasahi Stone Quarry over an area of 2.557 acres or 1.035 hectares bearing Khata no.149, Plot no.191 in Bengasahi village of Tikabali Tahasil, District- Kandhamal State Odisha",Non-Coal Mining,10 Jun 2022,10/06/2022,,,02/07/2022,,,22/07/2022,,04/08/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/277688/2022&type=EC&ID=204482
32,SIA/OR/MIN/278307/2022,"PROPOSAL FOR FRESH EC OF KANABHAGA STONE QUARRY OVER AN AREA OF 5.00 ACRES OR 2.023 HECTARES AT VILLAGE KANABHAGA UNDER DHARAKOTE TAHASIL OF GANJAM DISTRICT, ODISHA OF SRI KESHARAO DORA",Non-Coal Mining,15 Jun 2022,15/06/2022,,,27/06/2022,,,22/07/2022,,30/07/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/278307/2022&type=EC&ID=207629
33,SIA/OR/MIN/59730/2019,Cluster-3 mine which is constituted of Kalachua hillocks over an area of 1213.155 Acres or 49.840 Hectares located in villages Dangarpada & Santarapur under Begunia tahasil of Khordha.,Non-Coal Mining,12 Jan 2021,12/01/2021,,,17/02/2021,,,02/03/2021,09/06/2021,01/01/1900,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/59730/2019&type=EC&ID=158908
34,SIA/OR/MIN/226937/2021,SANKHARI EAST WEST STONE QUARRY(KA),Non-Coal Mining,09 Sep 2021,30/08/2021,06/09/2021,09/09/2021,02/11/2021,,,05/11/2021,05/11/2021,19/11/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/226937/2021&type=EC&ID=190623
35,SIA/OR/MIS/137014/2020,Proposed Housing Project (Residential Use Type) of Utkal Realtors Pvt. Ltd.,INFRA-2,15 Jan 2020,15/01/2020,,,19/02/2020,,,17/03/2020,15/11/2021,03/01/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIS/137014/2020&type=EC&ID=85774
36,SIA/OR/MIN/251860/2022,Proposal for grant of Environmental Clearance of Mangipali Stone Quarry over an area of 3.520 Ha. in village Mangipalli under Kalimela Tahasil of Malkangiri District.,Non-Coal Mining,31 Jan 2022,17/01/2022,30/01/2022,31/01/2022,06/02/2022,,,22/02/2022,06/03/2022,04/04/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/251860/2022&type=EC&ID=197953
37,SIA/OR/MIN/76853/2020,"For the grant of EC of Anjira Black Stone quarry No-9 (Cluster Serial No-1A/10), (Khata No-1729, Plot No-1343(p)1385(p)) over an area of 10.40 acres or 4.208 hacters in village Anjira under Dharmasala Tahasil of Jajpur District, Odisha.",Non-Coal Mining,11 May 2022,11/05/2022,,,22/06/2022,,,24/06/2022,,06/06/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/76853/2020&type=EC&ID=203205
38,SIA/OR/MIN/272281/2022,Mantrajholla Stone Quarry,Non-Coal Mining,11 May 2022,11/05/2022,26/06/2022,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/272281/2022&type=EC&ID=203199
39,SIA/OR/MIN/272036/2022,Proposal for Grant of Environmental Clearance of Sunarijore B Stone Quarry over an area of 2.00 Acres or 0.809 Hects. in village Sunarijore under Deogaon Tahasil in Balangir District,Non-Coal Mining,26 Oct 2022,10/05/2022,21/10/2022,26/10/2022,29/10/2022,,,30/11/2022,,20/01/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/272036/2022&type=EC&ID=203132
40,SIA/OR/MIN/255130/2022,"Amarpali Bricks earth Quarry over an area of 0.465 ha in Amarpali mouza under Birmaharajpur Tahsil of Subarnapur district, Odisha.",Non-Coal Mining,26 Feb 2022,04/02/2022,06/02/2022,26/02/2022,17/03/2022,,,11/04/2022,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/255130/2022&type=EC&ID=198835
41,SIA/OR/MIN/276881/2022,Venkatraipalli Stone Quarry over an area of 8.000 Acres or 3.237 Hectares in Village- Venkatraipalli under Hinjilicut Tahasil of Ganjam District of Odisha,Non-Coal Mining,20 Jun 2022,20/06/2022,,,02/07/2022,,,22/07/2022,,29/07/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/276881/2022&type=EC&ID=204269
42,SIA/OR/MIN/227230/2021,ADAL Black Stone Quarry over an area of 0.50 Acres or 0.20hectares in village Adal Under Ranpur Tahasil of Nayagarh District of Odisha.,Non-Coal Mining,01 Sep 2021,01/09/2021,,,02/11/2021,,,09/11/2021,29/11/2021,30/12/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/227230/2021&type=EC&ID=190699
43,SIA/OR/MIN/248450/2021,"Burutulu Brick Earth Quarry over an area of 0.710acres or 0.287 ha bearing Khata no.91/194 and 1305/1178 Plot no. 749/1029, 903/1031, 749/903/1063 and 1305 in village Burutulu and Jamuni Tahasil Purushottampur, District Ganjam, State Odisha.",Non-Coal Mining,29 Dec 2021,29/12/2021,,,11/01/2022,,,03/02/2022,15/02/2022,11/03/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/248450/2021&type=EC&ID=195956
44,SIA/OR/MIN/228574/2021,"NEW PROPOSAL FOR EC OF KAIPADAR NEW STONE QUARRY,19/18 OVER AN AREA OF 4.046 HA IN VILLAGE KAIPADAR UNDER TAHASIL & DISTRICT OF KHORDHA. APPLICANT - SRI DEBENDRANATH JENA.",Non-Coal Mining,09 Sep 2021,09/09/2021,,,02/11/2021,,,05/11/2021,05/11/2021,19/11/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/228574/2021&type=EC&ID=191018
45,SIA/OR/MIN/254721/2022,"Borbarajhar Laterite Stone Quarry -3 over an area of 4.50 Acres or 1.82 hectares in village Borbarajhar of Ranapur Tahasil of Nayagarh District of Odisha of  Tahasildar,Ranpur",Non-Coal Mining,07 May 2022,03/02/2022,13/03/2022,07/05/2022,23/05/2022,,,03/06/2022,,18/07/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/254721/2022&type=EC&ID=198743
46,SIA/OR/MIN/254755/2022,"Balanga Sand Bed,Mahulia Over an area of 13.60 Acres or 5.50 hectares in village Mahulia under Shamakhunta Tahasil of Mayurbhanj District of Odisha.",Non-Coal Mining,03 Feb 2022,03/02/2022,06/02/2022,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/254755/2022&type=EC&ID=198749
47,SIA/OR/MIN/251927/2022,Basingi Sand Bed Over an area of 12.35 Acres or 4.99 hectares in village Basingi under Bahalda Tahasil of Mayurbhanj District of Odisha.,Non-Coal Mining,18 Jan 2022,18/01/2022,,,28/01/2022,,,22/02/2022,06/03/2022,31/03/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/251927/2022&type=EC&ID=197981
48,SIA/OR/MIN/238960/2021,"Proposal for Fresh EC of Hatibari Stone Quarry-11 over an area of 9.41 Acres or 3.808 Ha in village Hatibari under Jujomura Tahasil of Sambalpur district, Odisha",Non-Coal Mining,26 Jul 2022,16/11/2021,16/03/2022,26/07/2022,03/08/2022,,,17/08/2022,,17/01/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/238960/2021&type=EC&ID=193397
49,SIA/OR/MIN/64155/2021,"New Proposed project of Basupali Stone Quarry- 1 with proposed excavation of 4095 CuM/Year of stone, of Tahasildar Balangir having an area of 1.78 ha,located at Khata no. 14, Plot no. 79 Kisam Kudar, Village: Basupali, Tahasil: Balangir,Dist: Balangir, Odisha",Non-Coal Mining,19 Jul 2022,08/06/2022,,,22/07/2022,,,08/08/2022,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/64155/2021&type=EC&ID=204346
50,SIA/OR/MIS/257303/2022,Expansion of Residential-cum-Commercial complex “Mani Tribhuvan” (Previously known as Mani Tirumala),INFRA-2,17 Jan 2023,18/02/2022,23/12/2022,17/01/2023,18/01/2023,,,27/01/2023,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIS/257303/2022&type=EC&ID=199351
51,SIA/OR/MIN/274346/2022,Brahmani river sand Bhabanipur Quarry over an area of 2.60Ha under Dharmasala Tahasil of Jajpur District Odisha,Non-Coal Mining,07 Oct 2022,25/05/2022,21/10/2022,07/10/2022,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/274346/2022&type=EC&ID=203682
52,SIA/OR/MIN/248466/2021,Proposal for grant of Environmental Clearance of Hadhada Stone Quarry over an area of 2.00 Acres or 0.809 Ha in village Hadhada under Muribahal Tahasil of Balangir district.,Non-Coal Mining,30 Dec 2021,30/12/2021,,,11/01/2022,,,03/02/2022,15/02/2022,11/03/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/248466/2021&type=EC&ID=195960
53,SIA/OR/MIN/247754/2021,Proposal for grant of Environmental Clearance of Dharuakhaman Sand Quarry over an area of 12.355 Acres or 5.00 Ha in village Dharuakhaman under Sonepur Tahasil of Subarnapur district.,Non-Coal Mining,29 Jan 2022,27/12/2021,28/01/2022,20/01/2022,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/247754/2021&type=EC&ID=195761
54,SIA/OR/MIN/247747/2021,Salajharia Sand Quarry over an area of 11.95 Acres or 4.836 Hectares in Village- Salajharia under Khandapada Tahasil of Nayagarh District of Odisha,Non-Coal Mining,03 Jan 2022,27/12/2021,03/01/2022,03/01/2022,11/01/2022,,,03/02/2022,06/03/2022,30/03/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/247747/2021&type=EC&ID=195759
55,SIA/OR/MIN/249835/2022,GOBINDPUR MOURUM QUARRY,Non-Coal Mining,04 Jan 2022,04/01/2022,20/01/2022,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/249835/2022&type=EC&ID=197408
56,SIA/OR/MIN/254441/2022,Loisingh Morrum Quarry,Non-Coal Mining,28 Mar 2022,01/02/2022,15/03/2022,28/03/2022,02/04/2022,,,11/04/2022,21/04/2022,11/05/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/254441/2022&type=EC&ID=198665
57,SIA/OR/MIN/243136/2021,AIMAL STONE QUARRY,Non-Coal Mining,09 Feb 2022,05/12/2021,24/01/2022,09/02/2022,12/03/2022,,,11/04/2022,19/04/2022,07/05/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/243136/2021&type=EC&ID=194391
58,SIA/OR/MIN/257538/2022,"ARUHA BLACK STONE QUARRY OVER 20.00 AC OR 8.09 HECT IN VILLAGE ARUHA UNDER DHARMASALA TAHSIL OF JAJPUR DISTRICT, ODISHA.",Non-Coal Mining,19 Feb 2022,19/02/2022,,,28/02/2022,,,29/03/2022,04/04/2022,11/05/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/257538/2022&type=EC&ID=199410
59,SIA/OR/MIN/276425/2022,Bodalundi Stone Quarry over an area of 11.984 Acres or 4.850 Hectares in Village- Bodalundi under Sheragada Tahasil of Ganjam District of Odisha,Non-Coal Mining,06 Jul 2022,04/06/2022,27/06/2022,06/07/2022,07/07/2022,,,22/07/2022,,17/08/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/276425/2022&type=EC&ID=204150
60,SIA/OR/MIN/28734/2018,"Paikadakulguda semi precious Garnet stone Mines (Cat’s Eye) over an area of 40.946 Ha in vill. Paikadakulguda & Kandhadakulguda, Tahasil: Bishamkatak, Dist- Rayagada, Odisha.",Non-Coal Mining,22 Feb 2020,22/02/2020,,,25/06/2020,,,13/07/2020,02/07/2021,01/01/1900,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/28734/2018&type=EC&ID=91472
61,SIA/OR/MIN/241507/2021,KHARASROTA RIVER SAND SAIRAT CHARAPADA,Non-Coal Mining,29 Mar 2022,30/11/2021,13/03/2022,29/03/2022,27/04/2022,,,20/05/2022,,30/06/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/241507/2021&type=EC&ID=194003
62,SIA/OR/MIN/241531/2021,"PROPOSAL FOR GRANT OF EC FOR DANGARAPADA NEW BUILDING STONE QUARRY OVER 2.50 AC OR 1.01 HA IN VILLAGE DANGARAPADA OF BEGUNIA TAHASIL OF KHORDHA DISTRICT, ODISHA",Non-Coal Mining,22 Dec 2021,30/11/2021,04/12/2021,22/12/2021,10/01/2022,,,07/02/2022,07/02/2022,03/03/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/241531/2021&type=EC&ID=194008
63,SIA/OR/MIN/269568/2022,"Proposal for Fresh EC of Badapadar Morrum Quarry over an area of 6.50 Acres or 2.632 Ha at Village-Badapadar, Tahasil-Banpur, Dist-Khordha of Sri Saroj Kumar Mohanty.",Non-Coal Mining,09 Jan 2023,26/04/2022,22/05/2022,09/01/2023,31/01/2023,,,10/02/2023,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/269568/2022&type=EC&ID=202548
64,SIA/OR/MIN/271007/2022,"Sankuru Stone Quarry over an area of 9.355 acers or 3.785 Ha having Khata No. 772 Plot No. 3442 in the village Sankuru, Tahasil Buguda in district Ganjam, State Odisha.",Non-Coal Mining,03 May 2022,03/05/2022,,,23/05/2022,,,03/06/2022,,18/07/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/271007/2022&type=EC&ID=202884
65,SIA/OR/MIN/241708/2021,"NEW PROPOSAL FOR GRANT OF EC FOR KIAJHARI WHITE STONE QUARRY OVER AN AREA OF 1.00 ACRES OR 0.405 HECTARES IN VILLAGE KIAJHARI  BY SRI SATYAPIR SRICHANDAN, LEGAL HEIR OF LATE DRAUPADI SRICHANDAN",Non-Coal Mining,10 May 2022,30/11/2021,04/12/2021,10/05/2022,24/06/2022,,,22/07/2022,,17/08/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/241708/2021&type=EC&ID=194061
66,SIA/OR/MIN/241729/2021,Proposal for Grant of EC of Baidyanath Sand Quarry over an area of 12.35 Acres or 5.00 Ha. in Village Baidyanath under Sonepur Tahasil in Subarnapur District.,Non-Coal Mining,30 Nov 2021,30/11/2021,,,04/12/2021,,,01/01/2022,11/01/2022,01/02/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/241729/2021&type=EC&ID=194066
