,Proposal Number,Project Name,Project Sector,Date of Submission,Submitted by Proponent,Query for Shortcoming(if any) by SEIAA,Resubmission of Proposal by Proponent 1,Accepted by SEIAA and forwarded to SEAC,Query for Shortcoming(if any) by SEAC,Resubmission of Proposal by Proponent 2,Accepted by SEAC,Forwarded to SEIAA for EC,EC Letter Uploaded On/EC Granted,Link
0,SIA/UP/MIS/103007/2019,windsor It Park by M/s Star Propwell Pvt. Ltd,INFRA-2,25 Apr 2019,25/04/2019,,,03/05/2019,,,17/05/2019,17/09/2019,22/10/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIS/103007/2019&type=EC&ID=55014
1,SIA/UP/MIN/26254/2018,Kuti to Devaipipar sand mining project,Non-Coal Mining,25 Apr 2019,25/04/2019,,,13/06/2019,,,02/07/2019,20/07/2019,02/11/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/26254/2018&type=EC&ID=55141
2,SIA/UP/MIN/189756/2020,Building Stone - Granite (Gitti/Boulders) Mining Project,Non-Coal Mining,08 Jun 2021,24/12/2020,28/12/2020,08/06/2021,22/06/2021,,,28/06/2021,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/189756/2020&type=EC&ID=152406
3,SIA/UP/MIN/135888/2020,"Soi (Gata/Khasra No. 614, 520, 518, 616, 615, 617 & 602)  brick earth (Soil) mining project.",Non-Coal Mining,08 Jan 2020,08/01/2020,13/01/2020,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/135888/2020&type=EC&ID=85462
4,SIA/UP/MIN/135948/2020,"Brick Earth Mining Project, M/S Jai Bala Ji Brick Field",Non-Coal Mining,17 Jan 2020,09/01/2020,15/01/2020,17/01/2020,17/01/2020,,,20/01/2020,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/135948/2020&type=EC&ID=85479
5,SIA/UP/MIN/135708/2020,"Bikamau Khurd, Digurpur, Parsau, Mishripur, Ginnohari & Sonwa (Gata No. 38, 274, 312, 210, 260, 263, 264, 633, 376, 725, 149K, 146, 115, 72 & 241) soil brick mining project.",Non-Coal Mining,08 Jan 2020,08/01/2020,13/01/2020,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/135708/2020&type=EC&ID=84423
6,SIA/UP/MIS/49644/2019,"Group Housing Project (PMAY) ""Migsun Atharva Phase-I""",INFRA-2,22 Jan 2020,10/01/2020,15/01/2020,22/01/2020,24/01/2020,,,03/02/2020,08/06/2020,29/05/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIS/49644/2019&type=EC&ID=85519
7,SIA/UP/MIN/136810/2020,TIRANGA ENT BHATTHA,Non-Coal Mining,14 Jan 2020,14/01/2020,17/01/2020,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/136810/2020&type=EC&ID=85720
8,SIA/UP/MIN/53643/2019,"“Building Stone (Khanda, Gitti & Boulder) Mine” Project at Gata No.-19, Khand-05, Village- Ganj, Tehsil- Mahoba, District- Mahoba, U.P. (Leased Area : 4.048 ha.)",Non-Coal Mining,05 Jun 2020,05/06/2020,,,10/06/2020,,,17/06/2020,10/08/2020,03/09/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/53643/2019&type=EC&ID=111589
9,SIA/UP/MIN/53648/2019,"“Building Stone (Khanda, Gitti & Boulder) Mine” Project at Gata No.-19, Khand-02, Village- Ganj, Tehsil- Mahoba, District- Mahoba, U.P. (Leased Area : 4.048 ha.)",Non-Coal Mining,05 Jun 2020,05/06/2020,,,10/06/2020,,,17/06/2020,10/08/2020,03/09/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/53648/2019&type=EC&ID=111597
10,SIA/UP/MIN/215315/2021,"Environmental Clearance of mining lease of Building Stone (Khanda, Boulder Gitti) mine, at Khasra no. /Plot no./Gata No.- 3114, 3215, Khand no. 18, Area 2.024 ha. (5.00 Acres) at Village – Koshnakalan, Tehsil- Meja, District- Prayagraj, Uttar Pradesh",Non-Coal Mining,15 Jun 2021,15/06/2021,,,23/06/2021,,,28/06/2021,,12/05/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/215315/2021&type=EC&ID=188379
11,SIA/UP/MIN/215403/2021,"Ordinary Soil Excavation” Project at Gata No.– 435, 449, 455 Village-Faridnagar, Tehsil-Thakurdwara, District- Moradabad, Uttar Pradesh",Non-Coal Mining,16 Jun 2021,16/06/2021,,,23/06/2021,,,28/06/2021,14/09/2021,09/11/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/215403/2021&type=EC&ID=188400
12,SIA/UP/MIS/41851/2019,Haier Industrial Park,INFRA-2,16 Sep 2019,16/09/2019,15/09/2019,16/09/2019,20/09/2019,,,09/10/2019,17/11/2019,22/01/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIS/41851/2019&type=EC&ID=62900
13,SIA/UP/MIS/171920/2020,"Proposed Warehouse at Khasra No. 1251part, 1252ka (part), 1252kha (part), 1253, 1257kha, 1258ka, 1258kha, 1259, 1259Ka, 1260, 1261,1262, 1263, 1267(part), 1268, 1297, 1298 and 1299 at Village- Mau, Tehsil- Mohanlalganj, Lucknow, UP. of M/s UPAL Wareh",INFRA-2,07 Sep 2020,07/09/2020,,,11/09/2020,,,23/09/2020,20/11/2020,15/10/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIS/171920/2020&type=EC&ID=129044
14,SIA/UP/MIN/31584/2019,"“Brick Earth Mining” Project at Gata No. 1206, 1561 at Village: Basti Khas, Tehsil: Mankapur, District: Gonda (U.P.). Total lease Area is 3.0533 Ha. M/s Khawaja Garib Nawaj Int Bhatta",Non-Coal Mining,20 Feb 2019,20/02/2019,05/03/2019,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/31584/2019&type=EC&ID=53160
15,SIA/UP/MIN/149142/2020,Soil Excavation Project”,Non-Coal Mining,16 Mar 2020,16/03/2020,,,17/03/2020,,,18/03/2020,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/149142/2020&type=EC&ID=99652
16,SIA/UP/MIS/108325/2019,"Maya Nagar SahkariAwasSamiti Ltd.is the developer of a Group Housing project, ‘Vinayak Apartment’ which is located at Sector 7B, MajholaYojna – 4, Part II, District Moradabad, Uttar Pradesh.",INFRA-2,25 Jun 2019,25/06/2019,,,05/07/2019,,,17/07/2019,16/11/2019,24/02/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIS/108325/2019&type=EC&ID=56745
17,SIA/UP/MIN/125420/2019,Triveni Ent Udhyog,Non-Coal Mining,15 Nov 2019,15/11/2019,,,24/11/2019,,,06/12/2019,08/06/2020,11/03/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/125420/2019&type=EC&ID=71949
18,SIA/UP/MIN/32564/2019,"“Sand/Morrum Mining” Project at Araji No.- 166 (Khand No.- 01), Village- Nagawan, Tehsil- Duddhi, District- Sonbhadra, U.P.",Non-Coal Mining,06 Oct 2019,06/10/2019,,,16/10/2019,,,30/10/2019,09/12/2019,09/01/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/32564/2019&type=EC&ID=68465
19,SIA/UP/MIN/139728/2020,"Shivtar (Gata No. 670, 672 MI, 714 MI, 720, 735 & 733) brick earth mining project.",Non-Coal Mining,30 Jan 2020,30/01/2020,11/02/2020,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/139728/2020&type=EC&ID=86453
20,SIA/UP/MIN/143066/2020,BRICK KILN MINING,Non-Coal Mining,14 Feb 2020,14/02/2020,,,18/02/2020,,,19/02/2020,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/143066/2020&type=EC&ID=91277
21,SIA/UP/MIS/207541/2021,"Proposed Upgradation of Existing District / Referral Hospital from 250 to 500 Beds Hospital at Auraiya, Uttar Pradesh",INFRA-2,02 Apr 2021,02/04/2021,,,05/04/2021,,,07/04/2021,20/05/2021,15/05/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIS/207541/2021&type=EC&ID=175787
22,SIA/UP/MIS/261321/2022,"Proposed MAQ Software IT Campus, Plot No. A-03, Sector 145, Noida, Uttar Pradesh",INFRA-2,11 Mar 2022,11/03/2022,,,17/03/2022,,,01/04/2022,,14/05/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIS/261321/2022&type=EC&ID=200409
23,SIA/UP/MIN/42540/2019,M/s SINGH ENT UDYOG,Non-Coal Mining,09 Sep 2019,09/09/2019,19/09/2019,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/42540/2019&type=EC&ID=63351
24,SIA/UP/MIN/192916/2021,"Area 1.61 ha Building stone (Sand stone) Mining project at Araji no. 760,762, 766, 768, 769, 770  Village- Semri Mangardaha , Tehsil- Lalganj , District-Mirzapur, U.P..",Non-Coal Mining,13 Jan 2021,13/01/2021,,,08/02/2021,,,16/02/2021,09/04/2021,09/10/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/192916/2021&type=EC&ID=160038
25,SIA/UP/MIS/190402/2020,"Proposed Group Housing for Sports City at Land Parcel Sc-01/D3, Sector-79,Noida Uttar Pradesh",INFRA-2,29 Dec 2020,29/12/2020,,,05/01/2021,,,08/01/2021,11/02/2021,10/03/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIS/190402/2020&type=EC&ID=153569
26,SIA/UP/MIN/44094/2019,"Environmental Clearance for Brick Earth Mining to be used in Brick M/s Chand Brick Udyog at Khasra No.- 304, 311, 314, 353, 315, 678, Village- Bhilaiya Gaon Khera and Kaim, Tehsil- Pilibhit, District-",Non-Coal Mining,02 Oct 2019,02/10/2019,16/10/2019,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/44094/2019&type=EC&ID=67315
27,SIA/UP/MIN/139882/2020,"Bantikhera & Butrada (Gata No. 461, 1896, 1893, 1895, 524, 1899, 1892, 1894, 159 & 154 AA) brick earth mining project.",Non-Coal Mining,30 Jan 2020,30/01/2020,11/02/2020,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/139882/2020&type=EC&ID=86487
28,SIA/UP/MIN/139830/2020,M/s Rs Bricks,Non-Coal Mining,31 Jan 2020,31/01/2020,,,11/02/2020,,,14/02/2020,04/06/2020,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/139830/2020&type=EC&ID=86476
29,SIA/UP/MIN/139018/2020,Jai Krishna Brick Field,Non-Coal Mining,01 Feb 2020,27/01/2020,13/02/2020,01/02/2020,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/139018/2020&type=EC&ID=86267
30,SIA/UP/MIS/173698/2020,Palm Emporio,INFRA-2,17 Sep 2020,17/09/2020,,,23/09/2020,,,24/09/2020,20/11/2020,31/12/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIS/173698/2020&type=EC&ID=130512
31,SIA/UP/MIN/29932/2018,Sri Anand Kumar Gupta,Non-Coal Mining,16 Sep 2020,16/09/2020,,,22/09/2020,,,24/09/2020,20/11/2020,15/10/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/29932/2018&type=EC&ID=130258
32,SIA/UP/MIN/58921/2020,"Building Stone (Khanda, Boulder Gitti) Sand Stone mine at Araji No. /Plot No. - 98, Khand No.–7, Area 8.094 ha. (20.0 Acres) at Village – Parvezabad, Tehsil- Bara, District- Prayagraj, Uttar Pradesh of M/s Allahabad Sands",Non-Coal Mining,29 Aug 2021,29/08/2021,,,01/09/2021,,,15/09/2021,13/10/2021,09/12/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/58921/2020&type=EC&ID=190587
33,SIA/UP/IND2/50828/2020,"Environment Clearance of proposed 60 KLPD Grain or Molasses based Distillery along with 2.5 MW co-gen power plant at Village - Daulatpur, Post- Aurangabad, Tehsil- Mitauli, District- Kheri, U.P. of M/s Goyla Distillery LLP (Distillery Division)",Industrial Projects - 2,10 Jan 2022,10/01/2022,,,20/01/2022,,,25/01/2022,31/03/2022,27/04/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/IND2/50828/2020&type=EC&ID=197681
34,SIA/UP/MIN/273199/2022,"“Building Stone (Khanda, Gitti, Boulder) Mining Project” at Araji No - 768 (Khand No - 04), Area: 4.046 Ha., Village: Ramnagar, Tehsil: Moth, District:  Jhansi (U.P.)",Non-Coal Mining,10 Jun 2022,16/05/2022,17/05/2022,10/06/2022,14/06/2022,,,23/06/2022,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/273199/2022&type=EC&ID=203381
35,SIA/UP/MIN/127921/2019,"SOIL EXCAVATION at   GATA No. 163, 561 & GATA No. 669, AREA 1.119 Ha,  VILLAGE- DHATINGRA, TEHSIL- B.K.T.,  DISTRICT- LUCKNOW (U.P.)",Non-Coal Mining,27 Nov 2019,27/11/2019,,,02/12/2019,,,09/12/2019,19/12/2019,18/12/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/127921/2019&type=EC&ID=77510
36,SIA/UP/MIN/127917/2019,Brick Earth Mining Project,Non-Coal Mining,28 Nov 2019,28/11/2019,,,02/12/2019,,,09/12/2019,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/127917/2019&type=EC&ID=77509
37,SIA/UP/MIN/127960/2019,"Brick Earth Mining Project, M/s Mahadev Brick Field, Gata no; 2718 at Village: Gangeru West, Tehsil: Kairana  &  Dist: Shamli",Non-Coal Mining,25 Dec 2019,27/11/2019,15/12/2019,25/12/2019,09/01/2020,,,20/01/2020,08/06/2020,11/03/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/127960/2019&type=EC&ID=77520
38,SIA/UP/MIN/33955/2019,Proposed Brick Earth Mining project,Non-Coal Mining,01 May 2019,01/05/2019,24/04/2019,01/05/2019,13/05/2019,,,17/05/2019,16/11/2019,18/12/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/33955/2019&type=EC&ID=54421
39,SIA/UP/MIN/31534/1900,"Mining of Yellow Soil from Gata No 283,286, 285Mi, 288, 192, 31/7,32/7 and 33/2 in Village Manikpur Damotikhera, Tehsil Bindki, District Fatehpur",Non-Coal Mining,18 Feb 2019,18/02/2019,05/03/2019,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/31534/1900&type=EC&ID=53126
40,SIA/UP/MIN/39746/2019,Simple soil excavation,Non-Coal Mining,21 Jul 2019,21/07/2019,,,30/07/2019,,,30/08/2019,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/39746/2019&type=EC&ID=58638
41,SIA/UP/MIN/128719/2019,"Sand Stone (Imarati Patthar) Mining in Gata No/Khand No 311/1, 311/6, 311/13 (Area 0.809 Ha) in Village Madaun District Lalitpur, U.P.",Non-Coal Mining,16 Dec 2019,01/12/2019,15/12/2019,16/12/2019,19/12/2019,,,20/01/2020,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/128719/2019&type=EC&ID=78705
42,SIA/UP/MIN/128699/2019,BRICK EARTH MINE UKAWALI TEHSIL KOL ALIGARH,Non-Coal Mining,06 Mar 2020,30/11/2019,14/12/2019,06/03/2020,11/03/2020,,,18/03/2020,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/128699/2019&type=EC&ID=78702
43,SIA/UP/MIN/128895/2019,"Ordinary Soil Excavation Project at Gata No.- 4936, Village –Kantha, Tehsil- Purwa, District- Unnao, Uttar Pradesh.",Non-Coal Mining,02 Dec 2019,02/12/2019,,,15/12/2019,,,20/12/2019,14/02/2020,27/01/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/128895/2019&type=EC&ID=78744
44,SIA/UP/MIN/231984/2021,Chivarahiya Ordinary Sand Mine,Non-Coal Mining,29 Sep 2021,29/09/2021,,,01/10/2021,,,13/10/2021,03/12/2021,14/12/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/231984/2021&type=EC&ID=191752
45,SIA/UP/MIN/232139/2021,RBM MINE(MIXED FORM),Non-Coal Mining,30 Sep 2021,30/09/2021,,,06/10/2021,,,12/10/2021,21/12/2021,29/12/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/232139/2021&type=EC&ID=191790
46,SIA/UP/MIS/228490/2021,"Proposed Group Housing at Plot No: 3/SP-10, Siddharth Vihar, Ghaziabad, Uttar Pradesh",INFRA-2,08 Sep 2021,08/09/2021,,,14/09/2021,,,13/10/2021,07/04/2022,20/04/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIS/228490/2021&type=EC&ID=190999
47,SIA/UP/MIN/37436/2019,Ordinary Soil Excavation,Non-Coal Mining,11 Jun 2019,11/06/2019,,,19/06/2019,,,02/07/2019,03/09/2019,27/09/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/37436/2019&type=EC&ID=56450
48,SIA/UP/MIN/37521/2019,"Brick Earth Mine, Villages : Sahjadepur, Maholi Khera, Rui Sinaura & Tehsil Bhogaon & District Manpuri",Non-Coal Mining,22 Jun 2019,22/06/2019,19/06/2019,22/06/2019,03/07/2019,,,04/07/2019,16/11/2019,18/12/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/37521/2019&type=EC&ID=56503
49,SIA/UP/MIS/192680/2021,Construction of Proposed Project at Pocket-1 Land Development & Grahthan Yojna (Ajantapuram) Loni Road District Ghaziabad (U.P.) by M/s Shri Rama Krishna Sehkari Awas Samiti Limited,INFRA-2,13 Jan 2021,13/01/2021,,,08/02/2021,,,16/02/2021,09/04/2021,12/06/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIS/192680/2021&type=EC&ID=159989
50,SIA/UP/MIN/52776/2019,"“Ordinary Sand Mining” Project at Araji No.- 9 Gha / 2, Village- Khaira, Tehsil- Sadar, District- Mirzapur, U.P. (Applied Area: 5.0 ha.)",Non-Coal Mining,30 Mar 2020,30/03/2020,,,11/05/2020,,,21/05/2020,08/06/2020,27/05/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/52776/2019&type=EC&ID=101026
51,SIA/UP/MIN/36042/2019,"Proposed Project “Gitti - Patthar and Khandas Mining” at Araji No. 639 of Area: 3.64 Ha., (8.99 Acre) Village: Rampur Sakteshgarh, Tehsil Chunar & District: Mirzapur, State: Uttar Pradesh",Non-Coal Mining,16 Sep 2020,16/09/2020,,,22/09/2020,,,24/09/2020,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/36042/2019&type=EC&ID=130470
52,SIA/UP/MIN/184699/2020,ajay soil mining projcet,Non-Coal Mining,02 Dec 2020,24/11/2020,01/12/2020,02/12/2020,07/12/2020,,,22/12/2020,07/01/2021,18/03/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/184699/2020&type=EC&ID=144202
53,SIA/UP/MIN/184874/2020,Shri Manoj Singh,Non-Coal Mining,01 Dec 2020,25/11/2020,01/12/2020,01/12/2020,01/12/2020,,,09/12/2020,01/01/2021,15/01/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/184874/2020&type=EC&ID=144243
54,SIA/UP/MIS/224278/2021,Revision And Expansion Of Group Housing Project“MRJV Palm Resort”,INFRA-2,27 Aug 2021,12/08/2021,17/08/2021,27/08/2021,01/09/2021,,,13/10/2021,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIS/224278/2021&type=EC&ID=190049
55,SIA/UP/MIS/250019/2022,Proposed Sarna Commercial Building At Village Behta Hajipur Pargana & Tehsil Loni District Ghaziabad U.P,INFRA-2,05 Jan 2022,05/01/2022,,,20/01/2022,,,25/01/2022,,10/11/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIS/250019/2022&type=EC&ID=197452
56,SIA/UP/MIN/39000/2011,MAA PATESWARI BRICK FIELD,Non-Coal Mining,28 Nov 2019,28/11/2019,16/07/2019,28/11/2019,02/12/2019,,,09/12/2019,26/02/2020,05/03/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/39000/2011&type=EC&ID=57323
57,SIA/UP/MIN/187181/2020,"“Building Stone (Khanda, Boulder, Bailast (Gitti))” Project at Gata No.-50, Village- Kumharora, Tehsil- Mahoba, District- Mahoba, U.P. (Leased Area : 0.635 ha.)",Non-Coal Mining,08 Dec 2020,08/12/2020,,,09/12/2020,,,22/12/2020,15/01/2021,15/01/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/187181/2020&type=EC&ID=146816
58,SIA/UP/MIN/190231/2020,Building Stone Khanda – Boulder/ Gitti- Ballast Mining,Non-Coal Mining,28 Dec 2020,28/12/2020,,,29/12/2020,,,07/01/2021,15/01/2021,23/12/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/190231/2020&type=EC&ID=152527
59,SIA/UP/MIN/34512/2019,BRICK CLAY MINING FOR M/S OM BRICK FIELD,Non-Coal Mining,10 Apr 2019,10/04/2019,18/04/2019,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/34512/2019&type=EC&ID=54674
60,SIA/UP/MIN/50695/2019,"Building Stone (Khanda, Gitti & Boulder) Mine",Non-Coal Mining,17 Sep 2020,17/09/2020,,,23/09/2020,,,24/09/2020,06/09/2021,09/10/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/50695/2019&type=EC&ID=86757
61,SIA/UP/MIS/143278/2020,"Proposed Expansion of “Cadence Technology Centre” at Plot no 57(A, B& C), 11 &10 NSEZ, Noida, Gautam Buddha Nagar, Uttar Pradesh",INFRA-2,28 Feb 2020,14/02/2020,18/02/2020,28/02/2020,02/03/2020,,,06/03/2020,22/06/2020,28/07/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIS/143278/2020&type=EC&ID=91321
62,SIA/UP/MIS/206555/2021,Upgradation of District Referral Hospital Etah from 200 bedded to 500 bedded Etah,INFRA-2,27 Mar 2021,27/03/2021,,,01/04/2021,,,07/04/2021,20/05/2021,15/05/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIS/206555/2021&type=EC&ID=175456
63,SIA/UP/MIN/49056/2019,"Environmental clearance of proposed Building Stone (Khanda, Gitti, Boulder & Pattia) mine, at Gata No. /Araji /Plot No. 428, Lease Area: 1.01ha (2.50 Acres) at Village - Dhuria, Tehsil- Chunar, District- Mirzapur, Uttar Pradesh of  M/s  Jai Maa Vaishno Stone Works",Non-Coal Mining,13 Nov 2021,13/11/2021,,,23/11/2021,,,03/12/2021,30/12/2021,04/01/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/49056/2019&type=EC&ID=193295
64,SIA/UP/MIN/78282/2021,building stone sandstone mine at village ghasipur tehsil chunar mirzapur,Non-Coal Mining,13 Jun 2022,13/06/2022,,,20/06/2022,,,23/06/2022,,18/11/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/78282/2021&type=EC&ID=204559
65,SIA/UP/MIN/79379/2021,Ghatyari Sand/Morrum Mining Project on Dhasan River,Non-Coal Mining,02 Nov 2022,14/09/2022,22/09/2022,02/11/2022,14/11/2022,,,18/11/2022,,14/12/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/79379/2021&type=EC&ID=208299
66,SIA/UP/MIN/194912/2021,"Proposed “Ordinary Soil Excavation” Project at Gata No.–366, 367, Village-Kakarghata, Tehsil & District- Moradabad, Uttar Pradesh. (Area:3.072 Ha.).",Non-Coal Mining,25 Jan 2021,25/01/2021,,,08/02/2021,,,16/02/2021,19/03/2021,01/01/1900,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/194912/2021&type=EC&ID=161509
67,SIA/UP/MIN/276368/2022,"Environmental clearance for ordinary sand mining from river bed of Ganga, at Khand No. 24, Area - 4.0 ha. (9.88Acres) at Village –Khadsara to Ravanika & Chhivaiyakhas, Tehsil- Karchhana/Phulpur, District- Prayagraj, Uttar Pradesh of Shri Babban Singh",Non-Coal Mining,03 Jun 2022,03/06/2022,,,14/06/2022,,,23/06/2022,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/276368/2022&type=EC&ID=204137
68,SIA/UP/MIN/21635/2018,-1,Non-Coal Mining,30 Oct 2018,30/10/2018,,,01/11/2018,,,16/11/2018,,15/10/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/21635/2018&type=EC&ID=47343
69,SIA/UP/MIN/174957/2020,Hira brick earth mining project,Non-Coal Mining,23 Sep 2020,23/09/2020,,,24/09/2020,,,28/09/2020,07/01/2021,23/03/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/174957/2020&type=EC&ID=131860
70,SIA/UP/MIS/59366/2018,"“Advant Solaris Business Park” Plot No. 1, Sector-142, Noida, Uttar Pradesh",INFRA-2,28 Dec 2020,28/12/2020,,,29/12/2020,,,07/01/2021,10/02/2021,10/03/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIS/59366/2018&type=EC&ID=151350
71,SIA/UP/MIN/45267/2019,Kharae Islampur (Gata No. 389 & 391 A) soil brick mining project.,Non-Coal Mining,22 Oct 2019,22/10/2019,25/10/2019,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/45267/2019&type=EC&ID=70077
72,SIA/UP/MIN/137717/2020,"Shahpur (Gata No. 140, 141, 152, 212 & 213) brick earth mining project.",Non-Coal Mining,20 Jan 2020,20/01/2020,21/01/2020,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/137717/2020&type=EC&ID=85911
73,SIA/UP/MIN/138216/2020,Shri Saurabh Dhar Dubey,Non-Coal Mining,22 Jan 2020,22/01/2020,,,28/01/2020,,,03/02/2020,04/06/2020,16/03/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/138216/2020&type=EC&ID=86049
74,SIA/UP/IND2/50062/2019,"Establishment of Proposed 60.0 KLD Molasses Based Distillery along with 2.2 MW Co-Gen Power within Existing Premises of Sugar at village: Gangadharpur, Tehsil: Chandausi, District: Sambhal, UP",Industrial Projects - 2,23 Jan 2020,23/01/2020,,,30/01/2020,,,03/02/2020,08/06/2020,30/06/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/IND2/50062/2019&type=EC&ID=86052
75,SIA/UP/MIN/56934/2019,Kakra Kankar Kund Ordinary Sand Mining Project at River Garra,Non-Coal Mining,23 Sep 2020,23/09/2020,,,24/09/2020,,,28/09/2020,20/11/2020,15/10/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/56934/2019&type=EC&ID=131810
76,SIA/UP/MIN/176244/2020,"Area  4.536 Ha)On Ghaghara River  for Ordinary Sand mining project at Gata no/Khand -2296Kh, Village- Bhauri, Tehsil- Mahsi, District- Bahraich, U.P",Non-Coal Mining,29 Sep 2020,29/09/2020,,,01/10/2020,,,05/10/2020,20/11/2020,15/10/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UP/MIN/176244/2020&type=EC&ID=135256
