,Proposal Number,Project Name,Project Sector,Date of Submission,Submitted by Proponent,Query for Shortcoming(if any) by SEIAA,Resubmission of Proposal by Proponent 1,Accepted by SEIAA and forwarded to SEAC,Query for Shortcoming(if any) by SEAC,Resubmission of Proposal by Proponent 2,Accepted by SEAC,Forwarded to SEIAA for EC,EC Letter Uploaded On/EC Granted,Link
0,SIA/MH/MIS/199853/2021,"Proposed amendment, internal alteration and additions at Lower Ground Floor, Upper Ground Floor and Service Floor at existing Hotel Building on Plot Bearing CTS No. 867, Village Juhu, Juhu Tara Road, Vile Parle (West), Mumbai",INFRA-2,24-Feb-21,24-02-2021,,,25-02-2021,,,24-03-2021,18-08-2021,13-09-2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIS/199853/2021&type=EC&ID=165767
1,SIA/MH/NCP/32821/2015,Pyramid I,INFRA-1,14-Nov-15,14-11-2015,,,06-01-2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/NCP/32821/2015&type=EC&ID=2264
2,SIA/MH/MIN/32902/2015,Karajghat-A+B Sand ghat auction ,Non-Coal Mining,18-Nov-15,18-11-2015,,,06-01-2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/32902/2015&type=EC&ID=2324
3,SIA/MH/MIN/32923/2015,Wadhana Sand ghat auction,Non-Coal Mining,18-Nov-15,18-11-2015,,,06-01-2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/32923/2015&type=EC&ID=2345
4,SIA/MH/MIN/32932/2015,Ghatrohana Sand ghat auction,Non-Coal Mining,18-Nov-15,18-11-2015,,,06-01-2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/32932/2015&type=EC&ID=2353
5,SIA/MH/MIS/169557/2020,STATURE,INFRA-2,27-Aug-20,27-08-2020,,,30-08-2020,,,27-11-2020,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIS/169557/2020&type=EC&ID=124467
6,SIA/MH/MIN/169714/2020,"Palaskhed Stone Quarry of M/s. J. P. Khosla Partner Shri Navinchandra Jogendrapal Khosla, located in Kh No. 258, Village: Palaskhed, Tehsil: Chandur (Railway),  District: Amravati, Maharashtra over an area of 4.11 Ha",Non-Coal Mining,27-Feb-21,26-08-2020,,,30-08-2020,28-01-2021,27-02-2021,19-03-2021,,09-01-2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/169714/2020&type=EC&ID=125503
7,SIA/MH/MIS/169801/2020,Proposed Project at Mundhwa by M/s. Velx Construction LLP,INFRA-2,10-Nov-20,10-11-2020,,,26-11-2020,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIS/169801/2020&type=EC&ID=125519
8,SIA/MH/MIS/55107/2016,"“PIRAMAL REVANTA”Proposed Residential Development On Plot Bearing C.T.S. No. 491a/6 And 491a/5 Of Nahur Village, Mulund, Mumbai ",INFRA-2,02-Jun-16,02-06-2016,,,04-08-2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIS/55107/2016&type=EC&ID=21358
9,SIA/MH/NCP/51661/2016,"Proposal for Amendment in Environmental clearance for Proposed composite building comprising of Residential building along with multi storied Public Parking Lot building at Plot bearing C.S. No 2/1629 and 1A/1629 of Lower Parel Division, Plot No 249,",INFRA-1,15-Mar-16,15-03-2016,,,03-08-2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/NCP/51661/2016&type=EC&ID=15372
10,SIA/MH/MIN/32739/2015,Sangam sand ghat ,Non-Coal Mining,10-Nov-15,10-11-2015,,,23-12-2015,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/32739/2015&type=EC&ID=2196
11,SIA/MH/MIN/32752/2015,Punwat-1 Sand ghat ,Non-Coal Mining,11-Nov-15,11-11-2015,,,06-01-2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/32752/2015&type=EC&ID=2209
12,SIA/MH/MIN/32761/2015,Durbha sand ghat ,Non-Coal Mining,11-Nov-15,11-11-2015,,,06-01-2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/32761/2015&type=EC&ID=2218
13,SIA/MH/MIN/32921/2015,Mouda Ciknaghat  Sand ghat auction ,Non-Coal Mining,18-Nov-15,18-11-2015,,,06-01-2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/32921/2015&type=EC&ID=2343
14,SIA/MH/MIN/32924/2015,Panmara Sand ghat auction,Non-Coal Mining,18-Nov-15,18-11-2015,,,06-01-2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/32924/2015&type=EC&ID=2346
15,SIA/MH/NCP/61690/2017,"Proposed residential project at Plot no 3/3/A,phase 3,rajiv gandhi infotech park.Hinjewadi,Pune by Hubtown Ltd.",INFRA-1,11-Jan-17,11-01-2017,,,15-03-2017,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/NCP/61690/2017&type=EC&ID=33592
16,SIA/MH/MIS/104562/2019,Maple City,INFRA-2,06-May-19,06-05-2019,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIS/104562/2019&type=EC&ID=55426
17,SIA/MH/MIN/171692/2020,Environment Clearanc for Gaundgao Sand Ghat,Non-Coal Mining,07-Sep-20,07-09-2020,,,24-11-2020,,,06-12-2020,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/171692/2020&type=EC&ID=126983
18,SIA/MH/NCP/60124/2016,"Memories, S. no. 90 Mohammadwadi, Taluka-Haveli, Dist-Pune.",INFRA-1,03-Nov-16,03-11-2016,,,15-03-2017,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/NCP/60124/2016&type=EC&ID=32493
19,SIA/MH/MIN/93697/2019,"Proposal for Sand Quarry in Sanvadgaon Village, Taluka Malegaon, District Nasik, State Maharashtra over an area of 0.6000 Ha at Girna River ",Non-Coal Mining,31-Jan-19,31-01-2019,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/93697/2019&type=EC&ID=52399
20,SIA/MH/NCP/57197/2016,Mantra Water Front,INFRA-1,06-Jul-16,06-07-2016,,,04-08-2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/NCP/57197/2016&type=EC&ID=23274
21,SIA/MH/MIN/161916/2020,Environmental Clearance for proposed river bed Sand mining having area 0.28 ha (0.67 acre) of Ghattemni (Donga) sand ghat on Bagh river.,Non-Coal Mining,09-Jul-20,09-07-2020,,,13-07-2020,,,11-09-2020,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/161916/2020&type=EC&ID=115727
22,SIA/MH/MIN/161961/2020,Environmental Clearance for proposed river bed Sand mining having lease area 0.40ha (0.98 acre) of Ranmul sand ghat on Potphodi River,Non-Coal Mining,15-Jul-20,15-07-2020,,,16-07-2020,,,15-09-2020,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/161961/2020&type=EC&ID=115743
23,SIA/MH/MIN/162283/2020,Environmental Clearance for proposed river bed Sand mining having lease area 1 ha (2.47 acre) of Kurkheda sand ghat on Sati River,Non-Coal Mining,15-Jul-20,15-07-2020,,,16-07-2020,,,15-09-2020,05-12-2020,14-12-2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/162283/2020&type=EC&ID=115835
24,SIA/MH/MIN/40637/2016,Chandola sand ghat,Non-Coal Mining,13-Jan-16,13-01-2016,,,29-01-2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/40637/2016&type=EC&ID=9490
25,SIA/MH/MIN/40639/2016,Chandur Dhore sand ghat,Non-Coal Mining,13-Jan-16,13-01-2016,,,29-01-2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/40639/2016&type=EC&ID=9492
26,SIA/MH/MIN/40652/2016,Shivra 2 Sand ghat,Non-Coal Mining,13-Jan-16,13-01-2016,,,29-01-2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/40652/2016&type=EC&ID=9504
27,SIA/MH/NCP/57995/2020,TATA MEMORIAL CENTRE,INFRA-1,12-Oct-20,12-10-2020,,,26-11-2020,11-01-2021,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/NCP/57995/2020&type=EC&ID=142446
28,SIA/MH/MIS/181846/2020,Swargate multi modal transit hub,INFRA-2,04-Nov-20,04-11-2020,,,26-11-2020,,,27-11-2020,01-10-2021,08-07-2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIS/181846/2020&type=EC&ID=142481
29,SIA/MH/MIN/181906/2020,"Satral sand spot over an extent of 2.0 ha.(Mineable Area-1.50 ha. & Non-Mineable Area-0.50 ha.) at Pravara River Bed Gut. No. 70,71,75,76,78,79,80, & 94  Satral Village, Rahuri Tehsil, Ahmednagar District, Maharashtra.",Non-Coal Mining,19-Nov-20,19-11-2020,,,23-11-2020,,,06-12-2020,12-12-2020,16-12-2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/181906/2020&type=EC&ID=142490
30,SIA/MH/NCP/65138/2017,"“Slum Rehabilitation Scheme” at CTS no.702, 704, 704/1 to 79 of village Oshiwara, Tal Andheri, Off Veera Desai Ext Road, Andheri West, Mumbai- 400 053",INFRA-1,03-Jun-17,03-06-2017,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/NCP/65138/2017&type=EC&ID=35440
31,SIA/MH/MIS/117401/2019,"Environment Clearance for proposed Layout with construction of EWS Tenements on Plot -B at S. No. 29 (P), C.T.S. No. 50A (pt.) and 2, at Pahadi Goregaon, Goregaon (W), Mumbai.",INFRA-2,11-Sep-19,11-09-2019,,,29-09-2019,,,31-10-2019,23-12-2019,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIS/117401/2019&type=EC&ID=63365
32,SIA/MH/MIN/30977/2015,Chandur Sand ghat 1442 bras,Non-Coal Mining,16-Sep-15,16-09-2015,,,23-09-2015,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/30977/2015&type=EC&ID=956
33,SIA/MH/MIN/30990/2015,Nimbhora sand ghat stock 2006 bras,Non-Coal Mining,16-Sep-15,16-09-2015,,,23-09-2015,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/30990/2015&type=EC&ID=967
34,SIA/MH/MIN/31004/2015,Mundgaon sand ghat in the Chandrika river bed stock 125 bras,Non-Coal Mining,16-Sep-15,16-09-2015,,,23-09-2015,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/31004/2015&type=EC&ID=977
35,SIA/MH/MIN/31005/2015,Nandkhed sand ghat in the Shahanur river bed stock 139 bras,Non-Coal Mining,16-Sep-15,16-09-2015,,,23-09-2015,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/31005/2015&type=EC&ID=978
36,SIA/MH/MIN/94089/2019,Kajikhed1 Sand Ghat over Purna River Dist Akola,Non-Coal Mining,02-Feb-19,02-02-2019,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/94089/2019&type=EC&ID=52515
37,SIA/MH/MIN/162403/2020,Environmental Clearance for proposed river bed Sand mining having lease area 1.5 ha (3.71 acre) of Rampur Chak sand ghat on Gadhvi River,Non-Coal Mining,15-Jul-20,15-07-2020,,,16-07-2020,,,15-09-2020,05-12-2020,14-12-2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/162403/2020&type=EC&ID=115864
38,SIA/MH/MIN/162484/2020,Environmental Clearance for proposed river bed Sand mining having area 0.30 Ha (0.741 acre) of Jalgaon sand ghat on Shiwna River.,Non-Coal Mining,11-Jul-20,11-07-2020,,,13-07-2020,,,15-09-2020,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/162484/2020&type=EC&ID=115890
39,SIA/MH/IND2/176941/2020,Globespeciality Chemicals Pvt. Ltd.,Industrial Projects - 2,12-Mar-21,01-10-2020,,,26-11-2020,09-03-2021,12-03-2021,31-03-2021,24-01-2022,06-08-2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/IND2/176941/2020&type=EC&ID=136469
40,SIA/MH/IND2/49327/2019,"Proposed New Manufacturing Facility for Solvents & Esters at Plot No. D7 & D8, Jakekur, Omerga MIDC, Omerga, Osmanabad (MH) by M/s SHK Chemtech Industries LLP",Industrial Projects - 2,04-Jan-20,04-01-2020,,,06-01-2020,,,31-01-2020,24-02-2020,31-03-2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/IND2/49327/2019&type=EC&ID=84154
41,SIA/MH/IND2/151638/2020,Expansion of API and Bulk drug manufacturing unit of M/s. Rank Organics Chemical Private Limited,Industrial Projects - 2,20-Apr-20,20-04-2020,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/IND2/151638/2020&type=EC&ID=102340
42,SIA/MH/MIS/151759/2020,"Proposed “Shepherd Royal” SRA Scheme for Azad Laxmi Nagar, SRA Co-op. Housing Society on Plot bearing C. T. S. No. 1A/ 178/2 of S. No. 161(pt) of Village Pahadi, New Link Road, Goregaon (West)-400104 ",INFRA-2,20-Apr-20,20-04-2020,,,27-04-2020,,,05-05-2020,18-03-2021,25-06-2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIS/151759/2020&type=EC&ID=103378
43,SIA/MH/MIS/52944/2005,"Expansion of Existing Common Effluent Treatment Plant (CETP) from 5 MLD to 10 MLD Capacity at Plot No. P-13 MIDC Industrial Area, Butibori, Nagpur, Taluka Nagpur (Rural), District Nagpur MH by Butibor",INFRA-2,26-May-20,26-05-2020,,,04-06-2020,,,30-07-2020,,17-08-2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIS/52944/2005&type=EC&ID=104441
44,SIA/MH/NCP/57746/2016,Peer Realty Pvt Ltd,INFRA-1,23-Jul-16,23-07-2016,,,04-08-2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/NCP/57746/2016&type=EC&ID=23773
45,SIA/MH/MIN/234139/2021,EXTRACTION OF MINOR MINERALS (STONE) FAVOURING CIDCO,Non-Coal Mining,24-Dec-21,18-10-2021,,,27-10-2021,24-12-2021,24-12-2021,29-12-2021,12-01-2022,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/234139/2021&type=EC&ID=192223
46,SIA/MH/MIN/183266/2020,Environmental Clearance for the Stone quarry of Mr. Madhukar Sitaram Kotule,Non-Coal Mining,18-Feb-21,13-11-2020,,,25-11-2020,07-02-2021,18-02-2021,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/183266/2020&type=EC&ID=142837
47,SIA/MH/MIN/155370/2020,KARLA BU 3 SAND GHAT,Non-Coal Mining,19-Jul-20,19-07-2020,,,21-07-2020,,,16-09-2020,05-12-2020,14-12-2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/155370/2020&type=EC&ID=108395
48,SIA/MH/MIN/155374/2020,KHAMBALA SAND GHAT TQ KINWAT DIST NANDED,Non-Coal Mining,19-Jul-20,19-07-2020,,,21-07-2020,,,16-09-2020,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/155374/2020&type=EC&ID=108397
49,SIA/MH/MIS/74421/2018,Residential project with shopline “Alcon Rennaissant”,INFRA-2,13-Apr-18,13-04-2018,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIS/74421/2018&type=EC&ID=43560
50,SIA/MH/MIN/161648/2020,Environmental Clearance for proposed river bed Sand mining having lease area 1.63 ha (4.03 acre) of Matha sand ghat on Purna river,Non-Coal Mining,09-Jul-20,09-07-2020,,,13-07-2020,,,14-09-2020,05-12-2020,14-12-2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/161648/2020&type=EC&ID=115647
51,SIA/MH/MIN/161654/2020,Environmental Clearance for proposed river bed Sand mining having lease area 0.40ha (0.98 acre) of Kokadi-1 sand ghat on Gadvi River,Non-Coal Mining,26-Nov-20,14-07-2020,,,16-07-2020,15-09-2020,26-11-2020,27-11-2020,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/161654/2020&type=EC&ID=115648
52,SIA/MH/NCP/76014/2018,"Proposed Expansion of Runwal Town Centre Now known as R city  (Commercial building no.-1) on property bearing old C.T.S. no. 166/1 to 23 (s.no. 146-B) and New CTS No.166Aof village Ghatkopar, situated at Lal bahadur Shastri Marg, Ghatkopar by Runwal ",INFRA-1,31-Jul-18,31-07-2018,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/NCP/76014/2018&type=EC&ID=45144
53,SIA/MH/NCP/76060/2018,Rassaz Greens by M/s. Rassaz  Infrastructure ,INFRA-1,02-Aug-18,02-08-2018,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/NCP/76060/2018&type=EC&ID=45174
54,SIA/MH/NCP/49493/2016,"Residential and Commercial project Mahindra Happinest  Palghar  at Gut no.183(p), 183(p) & 158, village Nandore, Tehsil & district Palghar, Maharashtra by Mahindra Lifespace Developers Limited",INFRA-1,15-Feb-16,15-02-2016,,,17-02-2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/NCP/49493/2016&type=EC&ID=13293
55,SIA/MH/MIN/32222/2015,Nagziri Sand Ghat Auction,Non-Coal Mining,29-Oct-15,29-10-2015,,,31-10-2015,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/32222/2015&type=EC&ID=1789
56,SIA/MH/MIN/32224/2015,Bhokari Sand Ghat Auction,Non-Coal Mining,29-Oct-15,29-10-2015,,,31-10-2015,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/32224/2015&type=EC&ID=1791
57,SIA/MH/MIS/124434/2019,"Proposed Project at Sr. No. 211/4 & 211/11, Hadapsar by M/s. Vision Realtors",INFRA-2,16-Nov-19,16-11-2019,,,21-11-2019,,,23-12-2019,13-03-2020,31-03-2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIS/124434/2019&type=EC&ID=70669
58,SIA/MH/MIN/181159/2020,"Rakshasbhuwan.2 Sand spot over an extent of 4.80 HA (MINEABLE AREA-3.6 HA & NON-MINEABLE AREA-1.2 HA),At Godavari River Bed Gut No. 27-30,32-37,Rakshsbhuwan Village, Tehsil-Gevrai, Beed District, Maharashtra.",Non-Coal Mining,03-Dec-20,03-12-2020,,,08-12-2020,,,15-12-2020,20-12-2020,06-01-2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/181159/2020&type=EC&ID=142296
59,SIA/MH/MIN/181225/2020,"""Mhalashpimplegaon Sand spot over an extent of 4.95 HA (MINEABLE AREA-3.71 HA & NON-MINEABLE AREA-1.24HA),At Godavari River Bed Gut No. 2-10,12,313,1617,23,Mhalaspimplegaon Village, Tehsil-Gevrai, Beed District, Maharashtra.""",Non-Coal Mining,03-Dec-20,03-12-2020,,,08-12-2020,,,15-12-2020,20-12-2020,06-01-2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/181225/2020&type=EC&ID=142305
60,SIA/MH/MIN/32908/2015,Badegaon –A Sand ghat auction,Non-Coal Mining,18-Nov-15,18-11-2015,,,06-01-2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/32908/2015&type=EC&ID=2330
61,SIA/MH/MIN/32917/2015,Bina-2B Sand ghat auction,Non-Coal Mining,18-Nov-15,18-11-2015,,,06-01-2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/32917/2015&type=EC&ID=2339
62,SIA/MH/MIN/32919/2015,Kirnapur-A  Sand ghat auction,Non-Coal Mining,18-Nov-15,18-11-2015,,,06-01-2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/32919/2015&type=EC&ID=2341
63,SIA/MH/NCP/61695/2017,RESIDENTIAL BUILDING PROJECT,INFRA-1,11-Jan-17,11-01-2017,,,08-03-2017,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/NCP/61695/2017&type=EC&ID=33596
64,SIA/MH/MIN/141123/2020,Masalkund Stone Quarry,Non-Coal Mining,09-Feb-20,09-02-2020,,,11-02-2020,,,13-02-2020,12-03-2020,31-03-2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/141123/2020&type=EC&ID=86828
65,SIA/MH/MIN/141222/2020,"Stone Quarry of M/S Afcons Infrastructure Ltd. ,Mr. Birendra Kumar Jha,Village Chinchghat,Tq Selu,Dist. Wardha,Gut No.57/1 Part",Non-Coal Mining,06-Feb-20,06-02-2020,,,12-02-2020,,,13-02-2020,12-03-2020,31-03-2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/141222/2020&type=EC&ID=86844
66,SIA/MH/NCP/63393/2017,"Khodal Enterprises Residential project at Murbad, Thane",INFRA-1,23-Mar-17,23-03-2017,,,23-03-2017,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/NCP/63393/2017&type=EC&ID=34648
67,SIA/MH/MIS/108879/2019,"National Institute of Naturopathy, Ministry of AYUSH",INFRA-2,24-Jun-19,24-06-2019,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIS/108879/2019&type=EC&ID=56891
68,SIA/MH/NCP/30847/2015,“Proposed Residential building with shopline”,INFRA-1,10-Sep-15,10-09-2015,,,23-09-2015,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/NCP/30847/2015&type=EC&ID=883
69,SIA/MH/MIN/30904/2015,Salumbre Stone Quarry,Non-Coal Mining,12-Sep-15,12-09-2015,,,23-09-2015,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/30904/2015&type=EC&ID=906
70,SIA/MH/MIN/60748/2016,Sand mining,Non-Coal Mining,30-Nov-16,30-11-2016,,,15-03-2017,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/60748/2016&type=EC&ID=32939
71,SIA/MH/NCP/60841/2016,Ace Aastha,INFRA-1,03-Dec-16,03-12-2016,,,15-03-2017,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/NCP/60841/2016&type=EC&ID=32987
72,SIA/MH/IND2/152220/2020,MDB Chemicals (India) Pvt. Ltd.,Industrial Projects - 2,28-Apr-20,28-04-2020,,,04-05-2020,,,05-05-2020,02-06-2021,06-07-2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/IND2/152220/2020&type=EC&ID=104505
73,SIA/MH/MIN/138942/2020,Stone quarry proposal of Mrs. Usha Babasaheb Patil,Non-Coal Mining,26-Jan-20,26-01-2020,,,27-01-2020,,,31-01-2020,12-03-2020,31-03-2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/138942/2020&type=EC&ID=86242
74,SIA/MH/MIN/37999/2016,"Shri. Pravin Hilal Tavar 
Ganesh Stone Metal
Survey No. 23/2, Area (2.48 Ha) 
Village-Chandgarh, Tehsil-Sindkheda, Dist-Dhule
",Non-Coal Mining,04-Jan-16,04-01-2016,,,07-01-2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/37999/2016&type=EC&ID=7068
75,SIA/MH/NCP/73532/2018,"Residential development with shops at Akurle, Karjat",INFRA-1,16-Mar-18,16-03-2018,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/NCP/73532/2018&type=EC&ID=42905
76,SIA/MH/MIS/224559/2021,"Proposed Staff quarters for MMRDA at Metro Depot, Mandale Mankhurd, Mumbai Located at Mandale for Metro Line-2B at CTS No. 6/1 (pt) Mandale & CTS No. 10 (pt) Turbhe, Maharashtra by Mumbai Metropolitan Regional Development Authority",INFRA-2,16-Aug-21,16-08-2021,,,17-08-2021,,,15-12-2021,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIS/224559/2021&type=EC&ID=190115
77,SIA/MH/NCP/35290/2015,"Redevelopment Project at plot bearing C.S. No. 737, 781 and 782 of Malabar Hill Division, D-Ward, Tardeo, Mumbai. Maharashtra",INFRA-1,21-Dec-15,21-12-2015,,,06-01-2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/NCP/35290/2015&type=EC&ID=4509
78,SIA/MH/MIN/156171/2020,"Babhulgaon(Part1)  sand spot over an extent of 1 ha. at Girna River Bed Gut. No. 9,11 and 12, Babhulgaon(Part1)  Village, Dharngaon Taluk, Jalgaon District, Maharashtra.",Non-Coal Mining,10-Jun-20,10-06-2020,,,11-06-2020,,,04-07-2020,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/156171/2020&type=EC&ID=111581
79,SIA/MH/MIS/156283/2020,Proposed Residential & Commercial Project,INFRA-2,22-Jun-20,22-06-2020,,,01-07-2020,,,01-07-2020,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIS/156283/2020&type=EC&ID=111608
80,SIA/MH/IND2/17280/2016,SEYA Industries Ltd,Industrial Projects - 2,16-Sep-16,16-09-2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/IND2/17280/2016&type=EC&ID=27657
81,SIA/MH/MIS/211949/2021,"Proposed Commercial Project at Nagar Manmad Road, Savedi, Ahmednagar 414003 by Mr. Suresh Kankariya.",INFRA-2,25-Aug-21,25-08-2021,,,01-09-2021,,,10-12-2021,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIS/211949/2021&type=EC&ID=186698
82,SIA/MH/MIS/212331/2021,"Environmental Clearance of Proposed Slum Rehabilitation Scheme  on plot bearing C.T.S. No. E/86/14A & B and E/86/15A & B of Village Bandra at Khar (West), Mumbai for “Vishwaratna Dr. Babasaheb Ambedkar SRA CHS Ltd..” (Earlier as Dr. Ambedkar CHS Ltd.",INFRA-2,15-May-21,15-05-2021,,,18-05-2021,,,13-08-2021,22-10-2021,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIS/212331/2021&type=EC&ID=187763
83,SIA/MH/MIN/254107/2022,Environmental Clearance for the Stone Quarry of Shri. Ayubkhan Ibrahimkhan Pathan,Non-Coal Mining,30-Jan-22,30-01-2022,,,31-01-2022,,,03-02-2022,01-03-2022,06-05-2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/254107/2022&type=EC&ID=198580
84,SIA/MH/MIN/30534/2015,"Tasgaon-3 gut no.181 to 183, Dhondewadi - 13, 15",Non-Coal Mining,01-Sep-15,01-09-2015,,,16-09-2015,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/30534/2015&type=EC&ID=661
85,SIA/MH/MIN/30605/2015,Karab Vadadhe ,Non-Coal Mining,04-Sep-15,04-09-2015,,,16-09-2015,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/30605/2015&type=EC&ID=726
86,SIA/MH/MIN/147939/2020,Basalt Mining at Nandori Village by Geeta Concrete,Non-Coal Mining,09-Mar-20,09-03-2020,,,12-03-2020,,,04-07-2020,24-01-2022,20-03-2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/147939/2020&type=EC&ID=95356
